lat,long
51.58788466172766,-0.2078810021105415
51.58683958734611,-0.20917563326496194
51.585399095489436,-0.2101438116398816
51.582697491438175,-0.21137007493824794
51.581656407826,-0.21143035091784573
51.580399315654454,-0.21278992150597995
51.578825592812194,-0.21433282883813545
51.57754691397577,-0.21660457756851076
51.57658222170696,-0.21852217726578238
51.57553874893141,-0.21993004599060315
51.5741448673091,-0.22163638003502992
51.57328560611509,-0.22349274162279642
51.57191177602438,-0.22986900776239125
51.57073324733421,-0.23310395651098828
51.569940947386854,-0.2370646416193584
51.569102872624335,-0.2403434588081526
51.56783296209472,-0.24324013074480927
51.56633599348187,-0.2475691493131141
51.56537927178807,-0.2500547735790481
51.56405167739853,-0.25147258070990475
51.56017499994642,-0.2533294964120473
51.559223615066806,-0.25350463883591834
51.55755250662298,-0.2536008867903977
51.555658829351046,-0.2527623609086982
51.55396716566358,-0.2535672995960418
51.55309214872328,-0.25439800243063776
51.55274928416892,-0.25520819205279854
51.551968877249536,-0.26002035618300057
51.551596388415696,-0.26123025281830536
51.54830962605956,-0.26374806569200065
51.544664757492924,-0.27253784689968963
51.54341194745487,-0.27423604532810236
51.540543179522565,-0.2770767065805497
51.54002248197174,-0.27800663772010614
51.5386701943501,-0.2800500742963204
51.53488697281427,-0.28833112844073444
51.53422795404296,-0.28938024281872776
51.53210538982239,-0.29230520042104824
51.53080447134859,-0.2931505571068947
51.52955292394985,-0.2925145841419588
51.52585951454443,-0.29236820065778485
51.524902467443,-0.2924609358107084
51.523292880491816,-0.2916107362346
51.52212058745153,-0.29154086828617276
51.51707825657665,-0.2913881278437033
51.51456707044034,-0.29199400690114397
51.51183631813559,-0.2921530551249925
51.50916826497159,-0.29174084935370753
51.507673425668145,-0.29145552936483393
51.504490458554564,-0.2898115430291905
51.502982346790155,-0.28861680909518717
51.500941826789635,-0.2849967353596819
51.49971408134509,-0.2835642324757702
51.49692380667231,-0.28207687552097777
51.49458577410128,-0.2823922319658288
51.49206131089515,-0.28208899290789347
51.489090280960276,-0.2876587814761078
51.484403567233876,-0.2875501720403363
51.482654470908514,-0.2868766126308109
51.48182194841285,-0.28577095184384615
51.480976943884166,-0.28381299264947213
51.479858155467696,-0.28254767005667336
51.4789587736228,-0.28172880387952143
51.47806697233062,-0.28142131201818
51.476864808877366,-0.2815716907179499
51.476118313171625,-0.2816650457205966
51.475289906471154,-0.280843593756946
51.473235803513745,-0.27631712952854026
51.469057359413696,-0.2769861282176994
51.46760455681474,-0.27715445701249
51.46582083841287,-0.2765398094129199
51.46433263505601,-0.27670947157381054
51.464203484432076,-0.2703500708175027
51.46425845086552,-0.2692683090344375
51.464721577298384,-0.26697779935325266
51.464836571923804,-0.26515507148355516
51.4651299645426,-0.2609956948797685
51.465260863649064,-0.2530920749962494
51.46501911612151,-0.24878260505220506
51.46527558684781,-0.24456765708159783
51.464860341199355,-0.2405490707951629
51.464390758030426,-0.2352823870907243
51.463669764633785,-0.2321850056288008
51.462991257165555,-0.2272107958219417
51.46254518274188,-0.2235346483777901
51.46168623383912,-0.2207269698269522
51.46074069862363,-0.21690001239031048
51.460316795337505,-0.21470060273646216
51.45963499151244,-0.2118861816989945
51.4584435307963,-0.2082396375021795
51.457746939443844,-0.20678978826298258
51.456926930688674,-0.20553589999524852
51.456601251601924,-0.20382342336327275
51.456729848399476,-0.20063679505558477
51.456876682579775,-0.1986424067228314
51.4573787777936,-0.19634489506138086
51.45705775593422,-0.19426057080078005
51.45664218674866,-0.1926293352359071
51.45661766487119,-0.1910393960746269
51.45713084028307,-0.18749652366158306
51.45772543780952,-0.18463217168268242
51.458049611968924,-0.18035808018687205
51.458400191832915,-0.17551461023891995
51.460522079601844,-0.16964810219781717
51.460753980303814,-0.1671250628316038
51.46105792622507,-0.16160118332903706
51.46126684721435,-0.15681980049594127
51.4595232999917,-0.15654917062421206
51.4568945363095,-0.15415517706981696
51.45542375317951,-0.15091930484398774
51.4539883705702,-0.14768220670630544
51.45385686863201,-0.14609682853796746
51.453403349104526,-0.14435410243671531
51.45237867064745,-0.14240721975627402
51.45099078049958,-0.1421795860275886
51.44964169993901,-0.13768980104294953
51.4477377969051,-0.13180280928488142
51.447207749399844,-0.12972267873147755
51.445192677778046,-0.12450948046305749
51.44471583977255,-0.1226107987743677
51.44424113297717,-0.12177824870537182
51.442986713641446,-0.11660431642283546
51.44225360704616,-0.11515771660847132
51.44119753620063,-0.11349738791009409
51.44060606470744,-0.10983004750347192
51.44030094710301,-0.10632131880391872
51.440931192342724,-0.10578414590336796
51.440579869009525,-0.1038107524434642
51.439806436598296,-0.10208220040980728
51.43923762128002,-0.09983401294889269
51.43932190339578,-0.09846749881390249
51.43997285778365,-0.09702059847348489
51.44082279014022,-0.09471342100634074
51.44104055743678,-0.09283006449426204
51.44118103051448,-0.09055234479976955
51.44093026895759,-0.0882341199005993
51.44158961442982,-0.08513955282836753
51.44191925712492,-0.08359229625406717
51.44206131632314,-0.08142797714638397
51.44281476490314,-0.07580556366204713
51.44348989140102,-0.07330254665488421
51.44311925207056,-0.07019429237137516
51.44325451369331,-0.06763257218280481
51.442025120132705,-0.06626453351446722
51.44104121491061,-0.06471582133735362
51.44074127320262,-0.06284175530249055
51.44062347397,-0.05876989197804061
51.44020979845883,-0.057367436261710654
51.439315196176594,-0.054792884045085734
51.43937486279975,-0.054108776386881885
51.440122537526264,-0.054247482982813885
51.44018198916264,-0.05338280193540008
51.440296711612675,-0.05191141639384928
51.44003519167099,-0.05112742450142998
51.44040836701542,-0.05008921592157188
51.44128803367208,-0.04749583316028136
51.442315727270795,-0.04739516920440721
51.4423828916133,-0.04290525321451623
51.44208716468327,-0.040078017807956334
51.44242033673847,-0.03665589531756556
51.4423860943339,-0.03461262601521358
51.44206897290194,-0.03263822840165127
51.44219281169909,-0.031553829321798024
51.443149714581345,-0.02935424426056794
51.44341241775214,-0.02809333034138445
51.44329077163135,-0.02718984412734107
51.44408172846823,-0.02567891840759678
51.44452077246999,-0.02435351190116292
51.44481133892643,-0.022637008840151046
51.44496089567558,-0.020983295686736635
51.44487746405811,-0.020248410621393473
51.44571916259621,-0.019644006167438093
51.44595883651438,-0.0191223525399895
51.44605081242223,-0.01826642578303503
51.44585043560456,-0.016911758054931086
51.44548800994558,-0.014371417514416106
51.44515707077712,-0.011602408322040524
51.44499942360288,-0.0064971030158804755
51.445013958259956,-0.001100254309082043
51.44516921429065,0.004359478101650597
51.445494752955895,0.006077728862971292
51.44587618213708,0.012556178203479663
51.44626795140611,0.01480260345740874
51.44699854532413,0.017731808000785814
51.44778321552054,0.021629155432104422
51.449491118359,0.027555851023028027
51.45107360881704,0.032511575131972156
51.452783948515226,0.036223468100004326
51.456973888038945,0.042262159278906516
51.458214059313924,0.044419839405918565
51.45933602212383,0.04725410999222799
51.460449138704305,0.048554006408457646
51.46090032337388,0.049142403998580504
51.46183371428857,0.04963977762819942
51.46561423723453,0.05156985592822937
51.46740618956686,0.05261643607315746
51.46922466185238,0.05417572253894736
51.47099006609263,0.05470960886625155
51.47318208194381,0.05520596285829423
51.47455235904677,0.05600653508677094
51.47635124184544,0.0566558152197679
51.47764764086606,0.05762367169153278
51.47883259566213,0.058870715828042194
51.47998304922499,0.06005951151658298
51.48296682440307,0.06195627285384655
51.48403586674418,0.061720199309059094
51.485338124025965,0.06234756040414144
51.48709648181364,0.06327974678125654
51.49286129309654,0.06084520994049844
51.49381031341891,0.060967122241412056
51.49473542165874,0.06083827963712916
51.495184536889454,0.061540953571339756
51.49516755148452,0.06250685336001162
51.49852042292418,0.06157768466973744
51.49875745349258,0.06269446917797418
51.498984023957426,0.06347531738084963
51.50001358401708,0.06346492026464284
51.500016963417444,0.06528504261427812
51.50029917239568,0.06740194610594816
51.500871040990496,0.06919092666238966
51.50120262162634,0.07051393708404444
51.50177738876053,0.07074682344153067
51.50259084183035,0.07029256662953663
51.50530671238513,0.07126885492237665
51.50655016936395,0.07121154461614891
51.50754625340284,0.0710859801908299
51.50849110655293,0.07105124281495342
51.50978570156574,0.0709032061167639
51.51163000001122,0.07098685056845964
51.51419262999784,0.0705910324510956
51.51503582815128,0.0710844157944469
51.51630053058783,0.07182452161643477
51.519755218098425,0.07317609933116938
51.52256714318658,0.07273485545026472
51.52532348799602,0.07342903235376734
51.52633062353875,0.07267815194220717
51.53216928074545,0.07169131516148883
51.53651400004492,0.06887196042437982
51.538821002854064,0.06687054695232615
51.54039154518259,0.06637252608142415
51.54166428780199,0.0666578888901097
51.54377531376194,0.0677212415852288
51.54596522607383,0.0683329427326471
51.547707081031156,0.06818421103406101
51.54948542088324,0.06798015883875155
51.55255062018512,0.06726523674678156
51.55509077146079,0.06612773518638487
51.55708048011189,0.06399707757531187
51.55937991346503,0.06039977680622937
51.56087003301694,0.05841717370023254
51.562897173980275,0.056173763685978956
51.56462944930267,0.0545433379292063
51.56736581559744,0.05233163509643141
51.56941928730173,0.05060138447502276
51.57119094498406,0.0487445597831478
51.57374039047097,0.04598585803724116
51.57625061282869,0.043560302783845026
51.57969707333587,0.04132221822191948
51.58274951626183,0.03985116742755249
51.58473258851365,0.03955365901006952
51.58700746349118,0.03937071936184158
51.589580862943464,0.038346260815864244
51.59162523939934,0.03712720249972957
51.59375143653961,0.03528470630483262
51.59491893370701,0.03345624201225265
51.595487490528406,0.03137298394916395
51.59602733032657,0.028889469881371567
51.596405518861644,0.025486913915825735
51.595722592425844,0.02186610240289305
51.59522394916296,0.019906384883171476
51.59525281109904,0.01409471576784455
51.595682229937125,0.011874345841959942
51.596369233259885,0.009014947831882494
51.597896474570845,0.0048079293811615085
51.59889881083462,0.0022302672658322566
51.59969021717825,-0.0004707079682584222
51.60012205763686,-0.0029025281776691057
51.60037102626631,-0.007109222987401179
51.600359963739855,-0.01064345612426516
51.60050422064946,-0.014968833996231555
51.60112070802004,-0.01739683503955796
