lat,long
51.4597,-0.21162
51.460769,-0.216427
51.462267,-0.22192
51.464833,-0.237713
51.465261,-0.244236
51.465432,-0.259342
51.46479,-0.266895
51.464577,-0.277195
51.466074,-0.277195
51.468213,-0.277538
51.470565,-0.277195
51.473559,-0.276508
51.475697,-0.281658
51.477836,-0.282001
51.479546,-0.282344
51.481898,-0.286121
51.483395,-0.287151
51.488953,-0.287494
51.491091,-0.284061
51.492089,-0.283031
51.494012,-0.283031
51.49615,-0.282688
51.498501,-0.283031
51.501066,-0.285778
51.504271,-0.289554
51.507904,-0.291958
51.512178,-0.292301
51.514955,-0.292644
51.517519,-0.291614
51.522219,-0.291958
51.52464,-0.292644
51.528485,-0.292644
51.530407,-0.292987
51.532116,-0.292987
51.535105,-0.288868
51.537027,-0.284404
51.539163,-0.278911
51.540871,-0.277881
51.543861,-0.274448
51.545569,-0.271358
51.54685,-0.267925
51.548344,-0.264148
51.55176,-0.261402
51.553254,-0.254192
51.55731,-0.253505
51.561491,-0.254059
51.5635,-0.252132
51.564994,-0.250759
51.566915,-0.246639
51.569475,-0.239772
51.571396,-0.232906
51.572337,-0.229952
51.573617,-0.226175
51.574257,-0.221712
51.578098,-0.218279
51.578524,-0.215875
51.580231,-0.213472
51.582151,-0.211412
51.586418,-0.210725
51.588978,-0.206606
51.590471,-0.200082
51.590257,-0.196306
51.590471,-0.193903
51.59175,-0.189096
51.594523,-0.185663
51.597082,-0.18017
