latb_out,lonb_out
51.5306878485167,-0.0910245319082339
51.5305833914649,-0.0905999970952984
51.5305748639539,-0.0905708404852852
51.5305683727062,-0.0905403587994422
51.5305034974099,-0.0902885602228644
51.5304955218871,-0.0902623879029452
51.5304894022176,-0.0902349546258963
51.5304702597206,-0.0901635990178584
51.5304287750646,-0.0900323119242352
51.5303916243397,-0.089897712831396
51.5303034228609,-0.0896256577002752
51.5302514913679,-0.0894254578744852
51.5302367623058,-0.0893375749037681
51.5302050267936,-0.0892130572236352
51.5301778915242,-0.0890857606404688
51.5300538056318,-0.0886045644941452
51.5299804246784,-0.0883053524535445
51.5299506324392,-0.0882031928462952
51.5299253283061,-0.0880979524633911
51.5298481130835,-0.0878284902122975
51.529846197518,-0.0878227792237652
51.529844730245,-0.087816734892849
51.5297079083274,-0.0873432891966877
51.5296973449782,-0.0873120381951752
51.5296889386497,-0.0872791389804593
51.529622437331,-0.0870904286507552
51.5295580214973,-0.0868998584741506
51.529545104636,-0.0868709821998652
51.5295341993215,-0.0868400362647529
51.5294700382402,-0.0866820090624466
51.5294114672398,-0.0865558379116152
51.5293566746399,-0.0864253547642928
51.5293143277072,-0.0863370261697193
51.5292939290405,-0.0862995969784752
51.5292759805017,-0.0862590542899243
51.5291905548939,-0.0861099173906452
51.5291074503983,-0.0859574302650383
51.529084294028,-0.0859244060849552
51.5290633257549,-0.0858877994594564
51.528978936776,-0.0857733181039152
51.5289730479442,-0.0857630547788583
51.5289354966872,-0.0857122005392752
51.5288726056009,-0.0856225091697513
51.528855931352,-0.0856041710048452
51.5287567183379,-0.0854665376393216
51.5287443270019,-0.0854533067035152
51.5287329504548,-0.0854378998782679
51.5286170937457,-0.0853173574838152
51.5286183558069,-0.0852342391091652
51.5286240604695,-0.0850182643977127
51.5286221840582,-0.0849821134341152
51.5286227347142,-0.0849458476613941
51.5286200159382,-0.0849028413227852
51.5286250126792,-0.0848450778063492
51.5286261953302,-0.0846928713562952
51.5286321008708,-0.0845409494307199
51.5286320631031,-0.0844011578895858
51.5286230696182,-0.0841729819203452
51.528615753796,-0.0839446510839721
51.5286058425806,-0.0838058683228591
51.5285990400938,-0.0837447845038652
51.5285958660027,-0.0836829398112787
51.528580520277,-0.0835141927772497
51.528548961635,-0.0832738199830952
51.5285178995422,-0.083033280134863
51.5284941331441,-0.0828938921545512
51.528488117713,-0.0828656940805952
51.528484079943,-0.0828365993641824
51.5284582769425,-0.0826936121358854
51.5284580472488,-0.0826925852637952
51.5284578990718,-0.0826915202810782
51.5284049359177,-0.0824551448679552
51.528352053971,-0.082218729962261
51.5283517460076,-0.0822177574395652
51.5283515159614,-0.0822167307398211
51.5282805405914,-0.0819928966769552
51.5282096387779,-0.0817689946660502
51.5282092573979,-0.0817680918351752
51.5282089491157,-0.0817671196096464
51.5281680214276,-0.0816559138589439
51.5281179209991,-0.0815374511451652
51.5280719008625,-0.0814147861008188
51.527990596073,-0.0812259923876184
51.5279301058069,-0.0811028425781352
51.5278733276926,-0.0809752082085583
51.5272176280437,-0.0796814215234752
51.5270452002315,-0.0793312998921908
51.5270234676833,-0.0792924566407452
51.5270042484662,-0.0792503293947993
51.5267335518637,-0.0787290858619601
51.5267032363615,-0.0786776544797652
51.5266759347744,-0.0786220324830971
51.5264280716398,-0.0781775731247129
51.5263933525316,-0.0781226807775452
51.5263617226968,-0.0780631603565382
51.5261158984733,-0.0776554683190835
51.5260287403153,-0.0775280092671252
51.5259441128037,-0.0773962186647108
51.5259127164498,-0.0773583373483152
51.5258836788007,-0.0773158730361403
51.525787268615,-0.0772069780809252
51.5257249017848,-0.0771317292913252
51.5256651314438,-0.0769851751224267
51.5256355229321,-0.0769293482001752
51.5256091259293,-0.0768695043062248
51.525533770735,-0.0767374941798652
51.5254614614228,-0.0766011547922248
51.5254212018289,-0.0765342545653052
51.5251128455697,-0.0760179795985728
51.5250905577108,-0.0759850743881852
51.5250704587801,-0.0759487091972485
51.5249334167962,-0.0757301011007152
51.5249231164081,-0.0757128228463952
51.5249113724835,-0.0756687683557352
51.5248742938534,-0.0755671649420352
51.5248415347619,-0.0754617962770855
51.524794951723,-0.0753497504558352
51.524752532065,-0.0752335114777104
51.5247078225012,-0.0751401792161652
51.5246671048272,-0.0750422413112804
51.5246121514708,-0.0749404636990752
51.5245610017246,-0.0748336874057658
51.5245093664012,-0.0747500982757152
51.5244613323884,-0.0746611357908366
51.5243988754611,-0.0745712315433552
51.5243398024017,-0.0744756019369912
51.5242820556978,-0.0744030741687152
51.5242274629992,-0.0743244901636954
51.524154977246,-0.0742326552325052
51.5240333514986,-0.0740559466764471
51.5240033930401,-0.0740176294873052
51.5239758331427,-0.073974914585227
51.5236901870426,-0.0735847552929704
51.5236546086288,-0.0735420414523752
51.5236215681968,-0.0734943518447191
51.5232523092832,-0.0730252277293152
51.5229171647051,-0.0725908298219308
51.5228439944599,-0.0725076126934052
51.5227737240169,-0.0724181736432209
51.5221943716365,-0.0717715961231199
51.5221030361562,-0.0716827803120852
51.5220139991104,-0.0715881293907428
51.5218669339972,-0.0714523154742667
51.5218254141494,-0.0714193620259952
51.5217858730957,-0.0713806300408466
51.5214694193503,-0.0711129190384505
51.5214307133093,-0.0710850131113752
51.521393761486,-0.0710515245276524
51.5212875998149,-0.0709818324542452
51.5211829698653,-0.0709063973110113
51.521142392701,-0.0708865081744952
51.5211031206522,-0.0708607272078528
51.520992361064,-0.0708129692823452
51.5208826732477,-0.0707592051519671
51.5208408649201,-0.0707476463458352
51.5207998920255,-0.070729979428852
51.5205996904872,-0.0706649959051992
51.520505932366,-0.0706443060738452
51.5204129349359,-0.0706161174473931
51.5203505624996,-0.0706100202296652
51.5202886563302,-0.0705963592455393
51.5201940239029,-0.0705947177985952
51.5200995615297,-0.0705854836289625
51.5200511649606,-0.0705856454100652
51.5200288722158,-0.0705855327828752
51.519968560177,-0.0705738011635326
51.5199136782188,-0.0705742611140352
51.5198589569608,-0.0705675136285306
51.519756844772,-0.0705755754917252
51.5196546118484,-0.0705764322775499
51.5195025936791,-0.0705930820968727
51.5194944729471,-0.0705947999485852
51.5194862828401,-0.0705949546841688
51.5194360361819,-0.0706009888100552
51.5194070784123,-0.0706007725355433
51.5192565459743,-0.0706148642027163
51.5192179122564,-0.0706224145761952
51.5191790079478,-0.0706240688834116
51.5191744568545,-0.0706251901063052
51.5191695002195,-0.0706252316373327
51.5191677050119,-0.0706254282525252
51.5191514453619,-0.0706222912713632
51.5191186403941,-0.0706226173333652
51.5186896916159,-0.0702684462849393
51.5186887822544,-0.0702678080421352
51.5186879294476,-0.0702669927564949
51.518174731337,-0.0698440982754121
51.51815507665,-0.0698303336343952
51.5181364656076,-0.0698132284734026
51.5180112379862,-0.0697296000245952
51.5178869208469,-0.0696425377989462
51.5178663475763,-0.0696328405390652
51.5178465492578,-0.0696196189938011
51.5177476105316,-0.0695759269456052
51.5176127897066,-0.0694558883879307
51.5175828308858,-0.0694330400736952
51.51755442717,-0.0694055375508551
51.5171144163738,-0.0690379172279997
51.5171091783357,-0.0690341924430552
51.5171042586929,-0.069029478146776
51.5170062802477,-0.0689485328939684
51.5169958149485,-0.0689411828295352
51.5169859525533,-0.0689319270572554
51.5169071094913,-0.0688779244803852
51.5168894667406,-0.0688603132652052
51.516761873681,-0.0687315096330541
51.5166186662298,-0.0686063693818651
51.5165752209957,-0.0685739085579052
51.516533704429,-0.0685354796106733
51.5164329973854,-0.0684676438392752
51.5163339811093,-0.0683936621937754
51.5162883466268,-0.0683702077967052
51.516244160231,-0.0683404440568354
51.51613895643,-0.0682934268887752
51.5160349507845,-0.0682399719228034
51.5159878467983,-0.0682258937114752
51.5159416874388,-0.0682052643963356
51.5158336460725,-0.0681798069450552
51.515726291378,-0.0681477212936903
51.5156784607777,-0.0681432411164652
51.515631056438,-0.0681320713792538
51.5155218814431,-0.0681285747069452
51.5154128707787,-0.0681183639402944
51.5153650679008,-0.0681235522604252
51.5153171661813,-0.0681220180573123
51.5152085793623,-0.0681405368577952
51.5150996318635,-0.0681523615538248
51.5150526105701,-0.0681671363564452
51.5150049669219,-0.0681752616816218
51.5148800279165,-0.0682094283026003
51.5148376915004,-0.0682254575135752
51.5147946248126,-0.068235244977677
51.5146850196424,-0.0682832614007852
51.5145744431036,-0.0683251273599805
51.5145336907159,-0.0683495563916552
51.5144917269911,-0.0683679400861437
51.5143867311878,-0.0684376513272352
51.5142802918282,-0.0685014564350144
51.5142417661493,-0.0685338998670452
51.5142015671238,-0.0685605897334043
51.5141028364133,-0.0686508960516352
51.5140022127662,-0.0687356337263864
51.5139665213237,-0.0687755797877952
51.5139287209193,-0.068810154798291
51.5138378122152,-0.0689196317393552
51.5137445910578,-0.0690239653783379
51.5137122966706,-0.0690707840193352
51.5136774909774,-0.0691126988267425
51.5135958378126,-0.0692396197190652
51.5135114891717,-0.0693619037776877
51.5134831010783,-0.0694148566123152
51.5134781226672,-0.0694225950065152
51.513471069161,-0.0694214756689652
51.5134490336891,-0.0694170192799552
51.5134369585204,-0.0694138419286825
51.5134193908381,-0.0694110243970052
51.5133484464171,-0.0693966768060388
51.5133329805844,-0.0693966883423252
51.5132420038194,-0.0693751100336777
51.5131831415342,-0.0693731343733352
51.5131245581619,-0.0693637386827368
51.5130985580024,-0.0693648327993552
51.5130839859603,-0.0693626823694752
51.5129939524227,-0.0693482448143952
51.5129731292804,-0.0693428083824542
51.512952854549,-0.0693416544611552
51.5129375731605,-0.0693392039755451
51.5129277041465,-0.0693396195014352
51.5129178732501,-0.0693381687333477
51.5129081927579,-0.0693386990719852
51.5128113824477,-0.0693198208721138
51.512789217709,-0.0693199953028052
51.5127671705959,-0.0693163312877643
51.5127636152391,-0.0693164604427952
51.5126579810248,-0.0692898122066722
51.5125675609801,-0.0692762767894052
51.512477715334,-0.0692550602165094
51.5124214577596,-0.0692475322480852
51.5122644051652,-0.0692196702232352
51.5122336258481,-0.0692091413057352
51.5121142158721,-0.0691627736498115
51.5120801939029,-0.0691566556612452
51.5120467103176,-0.0691452016739244
51.5119242962136,-0.0691286214144652
51.511802211088,-0.0691066674999595
51.5117679801521,-0.0691074493372752
51.5117338672,-0.0691028289415853
51.5116204375743,-0.0690989530042155
51.5115770076643,-0.0691018554650752
51.511533593651,-0.0690984097553205
51.511326444838,-0.069102895661847
51.5113099525305,-0.0691049217282352
51.5112934230675,-0.0691039613495763
51.5111534907174,-0.0691241429330152
51.5110134058611,-0.0691413522421633
51.5109972016194,-0.0691466835497452
51.5109807276009,-0.0691490594962434
51.5108434729525,-0.0691972613443152
51.5107058349453,-0.0692425452005281
51.510690174336,-0.0692510976019852
51.5106740155389,-0.0692567723378629
51.5105416030431,-0.0693322337385152
51.5104085825089,-0.0694048774641595
51.5103937124989,-0.0694165160228152
51.5103781237452,-0.0694253999969462
51.5102526415219,-0.0695269303966952
51.5101263361535,-0.0696257879254193
51.5101124912362,-0.0696403290451452
51.510097718355,-0.0696522821050035
51.5099811451888,-0.0697782799302352
51.5098635467543,-0.0699017918929458
51.5098509452515,-0.0699190062178952
51.509837221204,-0.0699338398215648
51.5097313953471,-0.0700823177637952
51.5097164175638,-0.0701027782146652
51.5097023817884,-0.0700982457708852
51.5095699823574,-0.0700516739391106
51.5095485551581,-0.0700485719526152
51.5095274631925,-0.0700417609182217
51.5093922847517,-0.0700259488984252
51.5092572964437,-0.0700064068246609
51.5092357962278,-0.0700076442070452
51.5092143392853,-0.0700051343571022
51.5090789933953,-0.0700166685379052
51.508943545063,-0.0700244638726004
51.508922310886,-0.0700300210260152
51.5089008273734,-0.0700318518515983
51.508856462592,-0.0700401448772552
51.5088359803944,-0.0700460874724152
51.5088152176036,-0.0700484136134977
51.5082739317581,-0.0701642784099452
51.5067799298385,-0.0704752587491713
51.5067546217232,-0.0704831489357852
51.5067289384027,-0.0704867313694985
51.5066006030476,-0.0705311665806252
51.5064717263886,-0.0705713458226199
51.5064472333299,-0.0705842697631752
51.5064220319989,-0.0705929955461602
51.5062981750757,-0.0706629214348352
51.5061734488397,-0.0707287341401755
51.5061501570941,-0.0707464879293452
51.5061258351734,-0.0707602193532545
51.5050417895814,-0.0714981029173552
51.5049028457545,-0.0715846464346621
51.5048750151752,-0.0716052977082552
51.504846028951,-0.0716213276694742
51.5043376538872,-0.0719612085467267
51.5043261252816,-0.0719703197948152
51.5043140204567,-0.0719772378169891
51.5041520018452,-0.0720887025993752
51.5034886613103,-0.0725259239791514
51.5034829621036,-0.0725303711813252
51.5034769713109,-0.0725336845349502
51.5028099147419,-0.0729796885059352
51.5022189608989,-0.0733669603956311
51.5021770842735,-0.0733994697694652
51.5021335835179,-0.0734259067050352
51.5019701157853,-0.0735445972710195
51.5018595176629,-0.0736387549122552
51.5017474619245,-0.0737283525440436
51.5017209039363,-0.0737567636203052
51.5016927107445,-0.0737807658761651
51.5016578313559,-0.0738201769572352
51.5016297364513,-0.0738362147237452
51.5015888141115,-0.0738529670246415
51.5014819359397,-0.0739205855420852
51.5013736990361,-0.0739823717702608
51.5013359921126,-0.0740129196928052
51.5012975192997,-0.0740372602529652
51.5012798470297,-0.0740440773397498
51.5009500681517,-0.0742070803311168
51.5009321268236,-0.0742179723566252
51.5009135481794,-0.0742256243766953
51.5007440557647,-0.0743139881197452
51.4994523772518,-0.0748890802408957
51.4994297906852,-0.0749016376899652
51.4994065010143,-0.0749102646356338
51.4986988320885,-0.0752488232784352
51.4981378364395,-0.0755165018642752
51.4978225658049,-0.0756633492269952
51.4974846235805,-0.0758174908092051
51.4974832206982,-0.0758182866718252
51.4974817671742,-0.0758187966031363
51.4971788275587,-0.0759575956768982
51.4971615657028,-0.0759674253563252
51.4971437322344,-0.0759741221478838
51.4970136714158,-0.0760516430347952
51.4968829193721,-0.0761260991466525
51.4968665605641,-0.0761393263495952
51.4968493902575,-0.0761495604647744
51.4967575961602,-0.0762150786079716
51.4966537595067,-0.0763021182270552
51.4965482458967,-0.076383786688335
51.4965146975663,-0.0764186849490052
51.4964792635304,-0.0764483870328133
51.4964069855521,-0.0765289497152052
51.4963895874654,-0.0765434861009538
51.4963237182891,-0.0766166968231052
51.4962551686164,-0.0766832550025831
51.4961738561355,-0.0767738676939401
51.4961218279284,-0.0768399900572552
51.4960669504833,-0.0768998749532914
51.4959988430982,-0.0769962908036952
51.495927649282,-0.0770867706343602
51.4958811905472,-0.0771628449994252
51.49583141836,-0.0772333047262963
51.49573926845,-0.0773812717966156
51.4956991637438,-0.0774543148748752
51.4956556720449,-0.0775221732991078
51.4955954311994,-0.0776432439323352
51.495531609038,-0.0777594838343719
51.4954975197891,-0.0778400239798352
51.495459665728,-0.0779161021808022
51.4953061688489,-0.0782677886966552
51.4952027427455,-0.0785036907587398
51.4952019037269,-0.0785058852754052
51.4952009016968,-0.0785078956567124
51.494925342652,-0.0791381131289229
51.4949143603043,-0.0791669201902352
51.4949014944732,-0.0791936402815481
51.4947447795158,-0.0795651642030852
51.4947130870742,-0.079599214763877
51.4947094292177,-0.0796037032896852
51.4947054585321,-0.0796074435428936
51.4946155394879,-0.0797048230314352
51.4945138234951,-0.0798123028769384
51.4944082349621,-0.0799398214926852
51.4943010853279,-0.0800639338120747
51.4942372849057,-0.0801480995831661
51.4941940612397,-0.0802128327120652
51.4941478135532,-0.0802719284793362
51.4939848289258,-0.0805085001372118
51.4939835354879,-0.0805106292927552
51.4939820878262,-0.0805124847318582
51.4938012009382,-0.0807758201906288
51.4937709598504,-0.0808257476184552
51.4937380192193,-0.0808710544460817
51.4934249746268,-0.081359563089687
51.4933555326625,-0.0814824549353552
51.4932828663368,-0.0816004389727658
51.4932412737713,-0.0816770447484252
51.4930260346993,-0.0820574090101378
51.4930103807137,-0.0820888285830552
51.4929927512625,-0.0821174218404032
51.4929123539944,-0.0822855808817552
51.4928298776526,-0.0824511215624702
51.4928167987735,-0.0824854443188452
51.4928015394697,-0.0825173607006734
51.4927348976714,-0.0827003764668852
51.4926659887758,-0.0828812133120269
51.4926556912432,-0.0829178979848452
51.4926430426948,-0.0829526341991952
51.4925912071509,-0.0831476207662052
51.4925369523327,-0.0833409020434267
51.4925295985159,-0.0833793701667252
51.4925197601742,-0.0834163784496922
51.4924835482268,-0.0836202611571752
51.4924448030018,-0.0838229390508151
51.4924405088537,-0.0838625840514352
51.492433635855,-0.0839012808266105
51.4924136184908,-0.0841108448045852
51.4923936457024,-0.0842952402145952
51.4923797051997,-0.0843280973751752
51.4923501059921,-0.0843861112633311
51.4922913813434,-0.0845362728751952
51.4922292089998,-0.0846828103935116
51.4922079555403,-0.0847495964683052
51.4921831165922,-0.0848131107942637
51.4921365722805,-0.0849739085490752
51.4920863246299,-0.0851318048832107
51.4920704501545,-0.0852023422500152
51.4920507631475,-0.0852703554273432
51.4920171330819,-0.0854392537581452
51.491979602458,-0.0856060190417016
51.4919693572718,-0.0856791954426652
51.4919551326417,-0.0857506349787334
51.4919349470975,-0.0859249706467252
51.4919107252978,-0.0860979752270732
51.4919062709453,-0.0861726368039652
51.4918977329905,-0.0862463762107977
51.4918913102484,-0.0864234003448052
51.4918807792129,-0.0865999161702958
51.491874289844,-0.0869185059955603
51.4918756454244,-0.0869907607965752
51.4918744015243,-0.0870242623624052
51.4918699939076,-0.0870983311541317
51.4918418739705,-0.0884889392389089
51.4918450119406,-0.0886549319198652
51.4918437107201,-0.0888209879401573
51.491848668285,-0.0889793397503952
51.491840369006,-0.0891007096482173
51.4918352352523,-0.0892776663376652
51.491825984241,-0.0894541908447825
51.4918187892759,-0.0900005428206652
51.4918117409861,-0.0901137292278146
51.4918039046202,-0.090455058717277
51.4918048608217,-0.0905141825872452
51.4918039098926,-0.0905358836761952
51.4918034587475,-0.090543166484005
51.4918033176881,-0.0905493983375952
51.4918022755686,-0.0905731804760899
51.4918021460478,-0.0906011601452752
51.4918012106839,-0.0906424835194952
51.4917948588287,-0.0908782157186467
51.49179520996,-0.0909070188711952
51.4917883659651,-0.0910257647318622
51.4917628171626,-0.0924169729259092
51.4917635797793,-0.0924537055530452
51.4917618869229,-0.0924903579596429
51.4917688086262,-0.0927055611631652
51.4917725749812,-0.0928869735574852
51.491770386907,-0.0929461391900161
51.4917705011078,-0.0929985769617152
51.4917673692217,-0.0930507732535103
51.4917595631379,-0.0934277341266898
51.4917615340708,-0.0935347213860752
51.4917586829591,-0.0936416574696233
51.4917690612439,-0.0944738345144569
51.4917714788044,-0.0945205930820952
51.4917709101333,-0.0945675036904173
51.4917731664901,-0.09465102813414
51.4917831123424,-0.0948008933399252
51.4917883263261,-0.0949513746089114
51.4917946593063,-0.0950368654362937
51.491804491342,-0.0951230344767152
51.4918064419695,-0.0951524267486304
51.4918127119497,-0.0951950807860952
51.4918180585793,-0.0952419392346252
51.491838672405,-0.0954477826036314
51.4918615394343,-0.0956102635291289
51.4918748532282,-0.0956832153451052
51.4918841315827,-0.0957577615298789
51.4919235992099,-0.0959959235826158
51.4919469002235,-0.0961077458381052
51.4919654912785,-0.0962218211279921
51.4920643849008,-0.0967030004882252
51.4920883633419,-0.0968316061700798
51.4921010119276,-0.0968866119082852
51.4921103024319,-0.0969433187885849
51.4921778409664,-0.0972705157979652
51.4920664682935,-0.0973367716386652
51.4919532153427,-0.09739799891921
51.4919193713713,-0.0974242799114252
51.4918841200538,-0.0974452509953075
51.4917781480434,-0.0975339446173052
51.4916705658668,-0.0976174858277183
51.4916390395854,-0.0976503718977152
51.4916057026423,-0.0976782733616006
51.4915621267588,-0.0977267783102652
51.4915545017564,-0.0977333713251258
51.4915038257945,-0.0977914177172252
51.4914072724248,-0.0978921356177321
51.4913847822803,-0.0979189644500097
51.4913634180424,-0.0979479638675352
51.4913476641108,-0.097965499797487
51.4913315195541,-0.0979887845790452
51.491298895469,-0.0980261535871375
51.4912503863546,-0.0980894596934756
51.4911787896991,-0.0981955532465152
51.491104122988,-0.0982960390891307
51.4908697496802,-0.0986540057318052
51.4906384520828,-0.0990066910556252
51.4903599792978,-0.0994142532242735
51.4903369473538,-0.0994524802103452
51.4903116715864,-0.0994868560099906
51.4901778480039,-0.0996933828514952
51.4898990066383,-0.10008555394081
51.489825184972,-0.100203324925525
51.4897483205604,-0.100315962721427
51.4897139145727,-0.100380839538185
51.4896762690145,-0.100440897170004
51.4896122197853,-0.100572597849155
51.4895447512464,-0.100699818264292
51.4895100844972,-0.100774182056834
51.4895024651444,-0.100792866153365
51.4894935659691,-0.100810029184685
51.4894745867537,-0.100857717118985
51.4894161357297,-0.100979804643169
51.4893850492213,-0.101053941981085
51.489350322221,-0.101123787306622
51.4892974461386,-0.101262864104645
51.4892407711744,-0.101398026629845
51.489215715171,-0.101477836181935
51.4891867124652,-0.101554120264993
51.4891219399584,-0.101751352437418
51.4890617032066,-0.101966524068725
51.4890003861527,-0.102180907130363
51.4889443793086,-0.102414354301102
51.4889425756978,-0.102423556853845
51.4889400943855,-0.102432343059026
51.4888900283628,-0.102644046912814
51.48887386505,-0.102727918639895
51.4888653463723,-0.102759582451855
51.4887722831604,-0.103175447920202
51.4887588324671,-0.103249954717165
51.4887413992555,-0.103322301481986
51.4887151573286,-0.103491882371245
51.4886848594033,-0.103659710253003
51.4886806651062,-0.103702390058805
51.4886584903907,-0.103805271503639
51.4886395759712,-0.103914851758525
51.4886159994527,-0.104022075543007
51.4885976835235,-0.104157554692555
51.4885840544774,-0.104236514257675
51.4885134285787,-0.104391499002255
51.4884528325965,-0.104517005347165
51.4883142218424,-0.104771543019625
51.4882869805456,-0.104828410209415
51.4882566685429,-0.104881117432213
51.4880598589511,-0.105269683362126
51.4880299421813,-0.105336975248535
51.4879965955438,-0.105399971802164
51.4879388065174,-0.105541966990295
51.4878774289487,-0.105680023752836
51.487852999428,-0.105752806219565
51.487841442636,-0.105781202767625
51.487837195976,-0.105790960218058
51.4878360579775,-0.105794433576945
51.4878248318988,-0.105822017519033
51.4877977510297,-0.105898673114081
51.4877460183461,-0.106069249375675
51.4876910054494,-0.106237157805638
51.4876840130019,-0.106267109118055
51.4876006384189,-0.106521372846852
51.4875735181593,-0.106618412706475
51.4875420803384,-0.106712032588061
51.4871791634067,-0.107976968749585
51.487169724205,-0.107985825997945
51.4871517321504,-0.107998690100381
51.4870461602775,-0.108087321187265
51.4868442759956,-0.108251986211775
51.4868372427932,-0.108257310565875
51.4868075129323,-0.108274201700256
51.486695341932,-0.108364733954845
51.4865817868522,-0.108450698700955
51.4865551717392,-0.108477864118135
51.4865269945189,-0.108500605711599
51.486328527542,-0.108686721709891
51.4861988852603,-0.108826529319175
51.4860691866176,-0.108966200287536
51.485970454652,-0.109087620488053
51.4859245684483,-0.109151777750555
51.4858757445077,-0.109210074930065
51.485806288325,-0.109317154885705
51.4857336725628,-0.109418684934673
51.4856931551828,-0.109491571206585
51.4856492658965,-0.109559234913957
51.4856138532542,-0.109621147110509
51.4856043562902,-0.109640001505335
51.4855935897105,-0.109657005630904
51.4854589388183,-0.109898190424005
51.4853909333621,-0.110036581589035
51.4853197176742,-0.110170743655839
51.4852567150403,-0.110305762614928
51.4852213610889,-0.110392371355165
51.4851821114718,-0.110474539359066
51.4850812601829,-0.110715628938887
51.4850494375693,-0.110803109557155
51.485013611245,-0.110886502595836
51.4849640518174,-0.111018946193034
51.4849268278345,-0.111134257009185
51.4848852973954,-0.111245711090547
51.4848546539836,-0.111357833988615
51.4848195615768,-0.111466541701798
51.4847916303754,-0.111588434602345
51.484759125679,-0.111707367858661
51.4847374743767,-0.111824773586765
51.4847111426051,-0.111939686510049
51.4846929446131,-0.112066239398445
51.4846699781951,-0.112190776434427
51.4846576603923,-0.112311613726385
51.4846405044703,-0.112430919828163
51.4846323266303,-0.112560137203575
51.4846292490758,-0.112590327925385
51.4846097933025,-0.112763982685805
51.4845828610273,-0.112990294226147
51.4845679272333,-0.113179613719986
51.484561144647,-0.113351795763925
51.484550111502,-0.113523409827987
51.4845402717902,-0.113917729237209
51.4845404020068,-0.113926908909275
51.4845398407528,-0.113936046623866
51.4845280058177,-0.114471311954205
51.4845203442013,-0.114790143948046
51.4845207225054,-0.114815183737455
51.4845193370456,-0.114840131893606
51.4845138745431,-0.115175919527055
51.4845135398266,-0.115182827448076
51.4845132480191,-0.115214432826795
51.4845121919919,-0.115279348291518
51.4845125173218,-0.115293573934335
51.4845121414713,-0.115334281932715
51.4845060116306,-0.115485432892647
51.4845060072753,-0.115488603623635
51.4844952571542,-0.115581502254195
51.4844749000792,-0.115711982484798
51.4844740728185,-0.115719174289415
51.4844727065911,-0.115726150934715
51.4843928634798,-0.116245909580816
51.4843919809422,-0.116253740938895
51.4843905128902,-0.116261342335759
51.4843494779025,-0.116533083194244
51.4843484834847,-0.116542110874525
51.4843468172223,-0.116550879546833
51.4843031491686,-0.116845915127945
51.4842894251819,-0.116896672129638
51.4842652497485,-0.117029684849845
51.484236423624,-0.117160286425384
51.4842213118996,-0.117271429959575
51.4842014634768,-0.117380635559611
51.4840955237031,-0.118137297749305
51.4840621577448,-0.118338598633007
51.4840560888624,-0.118387347967865
51.4840469922764,-0.118434867427342
51.4839885418756,-0.118826192835355
51.4839849223065,-0.118859536885425
51.4839790690044,-0.118892052480923
51.4839399976696,-0.119174514551521
51.4839295499306,-0.119281361646495
51.4839143554423,-0.119386729806189
51.4838692057682,-0.119822871026258
51.4838660333763,-0.119872688933585
51.4838597570242,-0.119921741961462
51.4838236573266,-0.120333639821631
51.4838210858365,-0.120387165957005
51.483815234208,-0.120440022417086
51.4837840098623,-0.120881407976097
51.4837809938298,-0.120977636156015
51.4837733359818,-0.121073198296832
51.483773110506,-0.121229157943635
51.4837682285055,-0.121384920861109
51.4837727464139,-0.121480997403585
51.4837726071181,-0.121577347119486
51.4837921357417,-0.122095023282366
51.4837930530635,-0.122106906822545
