latb_in,lonb_in
51.5265296215419,-0.116661987250385
51.5265218354577,-0.116693891339571
51.5265118058079,-0.116744046627835
51.5265019273537,-0.116791336157196
51.5264981340021,-0.116814154460525
51.5264927514583,-0.116836131798379
51.5264794579202,-0.116902334474235
51.5264659506339,-0.116969090545235
51.5264520288131,-0.117037771298555
51.5264372296003,-0.117110492377605
51.5264254884334,-0.117167896324715
51.5264204549932,-0.117182346202402
51.526399728856,-0.117264616190185
51.5263949164769,-0.117279028800768
51.5263843759956,-0.117323112942175
51.5263522715467,-0.117432003158809
51.5263297487071,-0.117542394242035
51.526302620518,-0.117650076429349
51.5262960277979,-0.11768184826131
51.5262903051899,-0.117716551401505
51.5262822925018,-0.117750063388808
51.5262670126739,-0.117849882052235
51.5262544410623,-0.117911499230424
51.5262477707186,-0.117966879568115
51.5262422932238,-0.118001101390405
51.5262320373941,-0.11804573156124
51.5261592769419,-0.118436228565516
51.5261337345556,-0.118613032592815
51.5261043254484,-0.118788277561361
51.5260982570752,-0.118858607196975
51.5260882653292,-0.118927769917294
51.5260767102419,-0.119108325014815
51.526061197363,-0.119288112097053
51.5260606606395,-0.119359109579305
51.5260561404874,-0.119429739639025
51.5260587549075,-0.119611198744885
51.5260573828548,-0.119792693100167
51.5260623862434,-0.119863238947985
51.5260634089597,-0.119934222641336
51.5260801516627,-0.120113724504775
51.5260929420711,-0.120294064327822
51.5261034066778,-0.120363046168065
51.5261099561368,-0.120433264225868
51.5261405631211,-0.120607978434125
51.5261673143129,-0.120784320124215
51.5261830751291,-0.120850650228585
51.5261950480604,-0.120918995452863
51.5262390367061,-0.121086167043155
51.5262793268718,-0.121255730017878
51.526300135374,-0.121318362449605
51.5263173429915,-0.121383757160878
51.5263740196652,-0.121540750047435
51.5264272135127,-0.12170086056325
51.5264527415789,-0.121758807665735
51.5264749125563,-0.1218202206866
51.526543383544,-0.121964559217585
51.5266086423114,-0.122112692509612
51.5266384873937,-0.122165040478935
51.5266652721402,-0.122221503385292
51.5267444577357,-0.122350911375735
51.5268207524092,-0.122484731453381
51.5268544438801,-0.122530654747435
51.5268854200492,-0.122581277133633
51.5269740715764,-0.122693713757305
51.5270601991064,-0.122811110231566
51.5270972056762,-0.122849884585615
51.5271318848239,-0.122893868106346
51.52722860436,-0.122987560115295
51.5272340260254,-0.122993240770755
51.52693617296,-0.123731235944918
51.5268849532552,-0.123877505306225
51.5268299475581,-0.124020178825509
51.5268080255965,-0.124097189499085
51.5267821820972,-0.124170991410779
51.5267481387665,-0.124305255429365
51.5266925384456,-0.124444269899055
51.5262823104162,-0.125460427049243
51.526281059657,-0.125463997852885
51.526279544506,-0.125467293518158
51.5261623582106,-0.125758860944915
51.5255570583314,-0.127246211948535
51.5255351898771,-0.127308110161995
51.5255099390467,-0.127366588053348
51.5253804882443,-0.127710656386586
51.5253570901537,-0.127782707548445
51.5253299605389,-0.127851295404567
51.5251067812931,-0.128502528860855
51.5249729010688,-0.128884643402327
51.5249706690143,-0.128892069247475
51.5249678931868,-0.12889900527999
51.5247695178646,-0.129470652771145
51.5243773962038,-0.130566868006013
51.5243630072198,-0.130613668984285
51.5243457911792,-0.130657935577555
51.5243020322698,-0.130810081391345
51.5242565547865,-0.130823130114245
51.5242045692536,-0.130830900484142
51.52410215692,-0.130867431047995
51.5239988863668,-0.130897062169458
51.5239490438232,-0.130922046615875
51.5238980741132,-0.130940227553494
51.5237993179799,-0.130997099312675
51.5236991723009,-0.131047299085265
51.5236516710676,-0.131082126331885
51.5236025209657,-0.131110430930981
51.5235089783999,-0.131186746620465
51.5234135368652,-0.131256723032465
51.5233691260176,-0.131300843672385
51.5233225706038,-0.13133882540261
51.5232357167195,-0.131433381192215
51.5231464843956,-0.131522030417454
51.5231058642565,-0.131574748527435
51.5230626376852,-0.131621808283174
51.5229838420867,-0.131733112784985
51.5229022261069,-0.131839036602613
51.5228660372072,-0.131899520727565
51.5228268211314,-0.131954916280987
51.522757326324,-0.132081214084005
51.5226846137025,-0.132202741937071
51.5226534266883,-0.132270038202025
51.5226188395088,-0.132332895916972
51.5225597412935,-0.132472195327955
51.5224970786577,-0.132607410623476
51.5224227710075,-0.132790752486588
51.5224198664973,-0.132799010050755
51.522416363318,-0.13280664410135
51.52213535452,-0.133507169719035
51.5221129848077,-0.133553218444582
51.5220428586091,-0.133717938039165
51.5219700634064,-0.133879638888622
51.5216041030509,-0.134810473185585
51.5214963625113,-0.135062256420054
51.5214889936838,-0.135082030781065
51.5214802707397,-0.135100326852649
51.5214083658343,-0.135298396847185
51.5213350541749,-0.135495129805464
51.5213292854738,-0.135516232424525
51.5213220580644,-0.135536141121172
51.5212661659092,-0.135747131565655
51.5212087737241,-0.135957079247041
51.5212046961189,-0.135979177338965
51.5211990781992,-0.136000384740672
51.521160080054,-0.136220968747675
51.521119512377,-0.136440820404011
51.5211171901621,-0.136463565522105
51.5211132703183,-0.136485737213708
51.5210917811031,-0.136712436562575
51.5210686776177,-0.13693872548002
51.521068147409,-0.136961758979185
51.5210659874505,-0.136984545348463
51.5210623460056,-0.137213785431015
51.5210570710114,-0.137442943447345
51.521058341169,-0.137465902136915
51.5210579751543,-0.137488943884638
51.5210722388977,-0.137717110040105
51.5210848755713,-0.137945523784851
51.5210879260673,-0.137968045650775
51.5210893597677,-0.137990979455282
51.5211213037872,-0.138214473940755
51.5211516528742,-0.138438541780952
51.5211564356078,-0.138460271692285
51.5211596464172,-0.138482735934514
51.521208767012,-0.138698034624915
51.5212563499705,-0.138914223430603
51.5212627895256,-0.138934818737485
51.521267726817,-0.138956459199468
51.5213332494352,-0.139160167140565
51.5213973159789,-0.139365067961667
51.5214053108124,-0.139384203895975
51.5214118967361,-0.1394046793439
51.5214927881815,-0.139593584265385
51.521572328106,-0.139783966063016
51.521581752149,-0.139801340860725
51.5215898828591,-0.139820328420713
51.5216848675784,-0.139991451383385
51.5216998109773,-0.140019002036185
51.5216893591604,-0.140068230976368
51.5216793731776,-0.140127134915695
51.5216659448455,-0.140184244505795
51.5216399824001,-0.140358021568215
51.5216279719037,-0.140405219573331
51.521600812113,-0.140534597362825
51.5215690545273,-0.140661242309676
51.5214651083396,-0.141164890967525
51.5214309753293,-0.141373240548985
51.5213944667667,-0.141580547601892
51.5213910266574,-0.141617089216025
51.5213882520272,-0.141634025696265
51.5213517322431,-0.141728364626505
51.5212714661036,-0.141933416643044
51.5212688214116,-0.141942542211245
51.5212655125095,-0.141951089859992
51.5212025537736,-0.142171200162165
51.521138910642,-0.142390802195241
51.5211369984227,-0.142400388500755
51.5211343821752,-0.142409535174614
51.5211061299793,-0.142527277562242
51.5210862702022,-0.142628577767865
51.5210618771513,-0.142727287525841
51.5210391422639,-0.142868966661685
51.5210117833134,-0.143008518445161
51.5209999796692,-0.143113019885295
51.5209945450945,-0.143146887035175
51.5209210948545,-0.14330512421372
51.5208930073303,-0.143374308446805
51.5208613838405,-0.143439432414625
51.5208073041907,-0.143585409501225
51.5207495394816,-0.143727693565316
51.5207270685596,-0.143801989373945
51.5207007729419,-0.143872969080423
51.520635244921,-0.144078153944789
51.5205953653052,-0.144225066172175
51.5205513355906,-0.14436888490772
51.5205326542041,-0.144456087142105
51.5205097077881,-0.14454061927751
51.520481599181,-0.144694405219395
51.5204491319869,-0.144845957775869
51.5203725044604,-0.145293090340452
51.5203512143774,-0.145456885619445
51.5203256273078,-0.145619085198018
51.5203191445577,-0.145703614815305
51.5203083081673,-0.14578698459761
51.520299959145,-0.145953776485495
51.5202872225909,-0.146119850455372
51.5202799628146,-0.14631470032779
51.5202803819816,-0.146537721806965
51.5202787764358,-0.146760729377902
51.5202850055161,-0.14695586297852
51.5202877599559,-0.146994496246135
51.5202879476327,-0.147033381178138
51.520305620479,-0.147245004671185
51.5203207449376,-0.147457137557201
51.5203264904015,-0.147494911552725
51.5203297089494,-0.147533452053408
51.5203570194764,-0.147754232592114
51.520362666117,-0.147788473983195
51.5203659821745,-0.147823494335197
51.5204028610135,-0.148032216991555
51.5204374475521,-0.148241950756837
51.5204457199265,-0.148274784990495
51.5204517408136,-0.148308861322031
51.5204944547207,-0.148503228808438
51.5205059264611,-0.148546553376975
51.5205145866284,-0.148591533508688
51.5205673556454,-0.148778548942465
51.5206173867137,-0.148967497991561
51.520632146592,-0.149008170558795
51.5206442461404,-0.149051051825485
51.5206522811844,-0.149075345708335
51.5206449693469,-0.149123433003055
51.5206435373238,-0.149143530981305
51.5206406723728,-0.149163229367868
51.5206320505657,-0.149296031659265
51.5206254400754,-0.149348556986505
51.5205946611746,-0.149588803690461
51.5205943234634,-0.149595801916825
51.5205934576009,-0.149602681847193
51.520590996693,-0.149656093634585
51.5205844751519,-0.149703865125412
51.5205774042029,-0.149829344193585
51.5205654344911,-0.149953859543945
51.5205489214262,-0.150246448336325
51.5205439248962,-0.150326648064515
51.5205361081392,-0.150402688158437
51.5205315569903,-0.150474930534055
51.5205120966052,-0.150685345884402
51.5205116628047,-0.150693554456265
51.5205106128275,-0.150701617916101
51.5204459794977,-0.151420656212886
51.5204416299112,-0.151507147769915
51.5204387503214,-0.151521950842085
51.5204039207012,-0.15167690829505
51.5203410533691,-0.152023283734343
51.5203334231568,-0.152077866586075
51.5203225116541,-0.152130990552382
51.5202738008196,-0.152430066846325
51.5202529477886,-0.152542422676605
51.5202089020881,-0.152674058181684
51.5202012106741,-0.152706143510765
51.5201914012905,-0.152736700631083
51.520150949066,-0.152914447154885
51.5200944500062,-0.152937513673445
51.5200438926988,-0.152969443041435
51.5199918746951,-0.152994589957972
51.5198979230988,-0.153061629855295
51.5198022499574,-0.153122052039611
51.519754581363,-0.153163912473385
51.5197049345896,-0.153199338317385
51.5196169520088,-0.153284772434745
51.5195267452622,-0.153363987976906
51.5194827170841,-0.153415119171635
51.5194362244477,-0.153460265123483
51.5193555982991,-0.153562745887975
51.5192722804535,-0.153659505308474
51.5192325869702,-0.153719100808165
51.5191899816307,-0.153773254799672
51.519117983296,-0.153891165909835
51.519042868209,-0.1540039431412
51.5190081353312,-0.154071063063645
51.5189700891409,-0.154133371012195
51.5189078539278,-0.154264852937465
51.5188421260933,-0.15439186939642
51.5188129014986,-0.154465455258525
51.5187800144097,-0.154534934537866
51.5187285236589,-0.154677913844735
51.5186732195313,-0.154817166482577
51.5186499640341,-0.154896057890195
51.5186227546391,-0.154971612827264
51.5185828202594,-0.155123834869305
51.5185388119135,-0.155273127758382
51.5185218922052,-0.155356080691395
51.5185007895587,-0.155436519850985
51.5184730412225,-0.155595584365875
51.5184410226173,-0.15575256326709
51.5184017078396,-0.155996010603965
51.5183856452754,-0.156077313002795
51.5183676792857,-0.156192986023055
51.5183449816198,-0.15630649102086
51.5183297017099,-0.156437502521745
51.518309615297,-0.156566827768379
51.5183039780361,-0.156642631643575
51.5182902165305,-0.156721606770995
51.5182055730254,-0.157168851104795
51.5182014276078,-0.157196995251105
51.5181953629483,-0.157224225539405
51.5181561964683,-0.157442388223065
51.518092904115,-0.157788348989247
51.5180904635242,-0.157805634923595
51.5180867855545,-0.157822345760809
51.5180401303556,-0.158085919601482
51.5180172676729,-0.158254722781585
51.5179902589774,-0.158421937007537
51.5179839111078,-0.158501005964615
51.5179733602764,-0.158578906442263
51.5179638422615,-0.158750983179715
51.5179500870103,-0.158922318359149
51.5179499555224,-0.159002042331465
51.517945563083,-0.159081453497108
51.5179495398224,-0.159254090423965
51.5179492549003,-0.159426844983334
51.5179553418666,-0.159505966891305
51.51795717708,-0.159585636578054
51.5179745858682,-0.159756111550255
51.5179877757681,-0.159927561494558
51.5179999852087,-0.160004833735615
51.5180080191377,-0.160083505713907
51.51803858547,-0.160249130652205
51.5180650422151,-0.160416572555903
51.5180831816082,-0.160490776674395
51.5180972875757,-0.1605672104435
51.5181405294726,-0.160725373702475
51.5181798358964,-0.16088616731399
51.5182036192117,-0.160956133208305
51.5182235747982,-0.16102912354473
51.5182788104004,-0.161177331081545
51.5183303467226,-0.161328940931933
51.5183593989289,-0.161393565300815
51.5183848894783,-0.161461961251899
51.5184512477941,-0.161597875943495
51.5185142013884,-0.161737911308159
51.5185480643662,-0.161796175047295
51.5185786879439,-0.16185889806977
51.5185871440616,-0.161872337480045
51.5185815962872,-0.161913211280025
51.5185738978621,-0.161969527700895
51.5185015872879,-0.162010217324795
51.5184222009779,-0.162046510564015
51.5183597776857,-0.162089257471295
51.5183297690487,-0.162045338870625
51.5182880832083,-0.16196772715989
51.5181886016722,-0.161804470111965
51.5180903317686,-0.161639329549044
51.5177414130662,-0.161122283152383
51.5177338773042,-0.161112448879755
51.5177271138053,-0.161101258203604
51.5176120482091,-0.160953460240805
51.5174976994973,-0.160804233604563
51.5174894561051,-0.160795994726975
51.5174818731738,-0.160786254701793
51.5174599139144,-0.160761513401555
51.5170219254506,-0.160118985543387
51.5169936981097,-0.160082525011005
51.5169677940643,-0.16004185414285
51.5169136200223,-0.159966884019895
51.516866165328,-0.159895774733705
51.516730864465,-0.159676764255354
51.516702433931,-0.159636190226525
51.5166765345762,-0.159591453696761
51.5165027366293,-0.159326726348885
51.5163130738035,-0.159028714723095
51.5160635167953,-0.158635649144332
51.5160307472301,-0.158590154566945
51.516016507094,-0.158566423107555
51.516014549073,-0.158350786284701
51.5160145114164,-0.158350357690795
51.5160145074286,-0.158349924893145
51.5159925660447,-0.158100583292475
51.5159706580275,-0.15785123404986
51.5159705872381,-0.157850816420735
51.5159705495242,-0.157850387840016
51.5159293343478,-0.157607440850925
51.5158881487628,-0.15736446235533
51.51588804595,-0.157364062250465
51.5158879751098,-0.157363644675718
51.5158472988424,-0.157172177914606
51.5158433493755,-0.157156817718795
51.5158405467928,-0.157140819744596
51.5157834192453,-0.156923738536385
51.5157274096189,-0.15670590690693
51.5157222932132,-0.156691463330175
51.515718264922,-0.156676156068251
51.5156446559815,-0.156472293979145
51.5155720973823,-0.156267461571415
51.5155658947323,-0.156254162421915
51.5155607042769,-0.156239787305544
51.5154895769946,-0.156068558183585
51.515446972058,-0.155964550886299
51.5154314611377,-0.155931420616195
51.5154181977208,-0.155895859200882
51.5153371393145,-0.155729955621245
51.5152582263223,-0.155561402840655
51.5152402535757,-0.155531657978385
51.5152243210334,-0.155499048580857
51.5151309616063,-0.155350779972415
51.515039523996,-0.155199450897657
51.5150193728877,-0.155173560547295
51.5150010225285,-0.155144417456861
51.5149358472321,-0.155053173026306
51.5149012928167,-0.155010623438495
51.5148692840855,-0.154963210502718
51.5147767919308,-0.154857315639255
51.5146866486317,-0.15474631505728
51.5146490478381,-0.154711060605095
51.5146135934206,-0.154670468614229
51.5145135709257,-0.154584037638925
51.5144154806079,-0.154492068292326
51.5143754264863,-0.154464664905535
51.5143370855605,-0.154431533922274
51.5142311102614,-0.154365929664905
51.5141266199961,-0.154294441711962
51.5140847442435,-0.154275321438335
51.5140441215362,-0.154250173856197
51.5135815740334,-0.154016268572225
51.5134689799217,-0.153958380397723
51.5134522451948,-0.153951604813645
51.5134360860593,-0.153941869405196
51.5133177633927,-0.153883913069535
51.5132579493515,-0.153861099844035
51.5131993961151,-0.153831006624551
51.5131630614234,-0.153820147213325
51.513065637297,-0.153757646879355
51.5129596741504,-0.153683045591124
51.5129199624888,-0.153664192367685
51.5128815059062,-0.153639521381668
51.5124448275461,-0.153409312186158
51.512352482812,-0.153370761561715
51.5122587188124,-0.153316798623196
51.5121760348218,-0.153278436042934
51.5121407164135,-0.153265848702165
51.5121063203183,-0.153247837937145
51.5121026866404,-0.153246718922285
51.5120598667092,-0.153221046805705
51.5120439771507,-0.15320910918877
51.5120297259732,-0.153200108029605
51.5120162005778,-0.153188572749837
51.5118836816354,-0.153107865243265
51.5117517877303,-0.153024559984777
51.5117369467666,-0.153018499865155
51.5117226282933,-0.153009779539904
51.511680265383,-0.152988763372985
51.5115827230821,-0.152840172364421
51.5115674916452,-0.152822212632505
51.5115535867535,-0.152801661904405
51.5114409882197,-0.152673049581335
51.5114061564151,-0.152631978612385
51.5113819618481,-0.152537660668306
51.5113555638035,-0.152462996939245
51.511333106496,-0.15238507557968
51.5112780938161,-0.152243882294605
51.5112268844189,-0.152099042605908
51.5111948703187,-0.152030284283865
51.5111665117926,-0.151957500455362
51.5111009189955,-0.151828500217035
51.5110388151052,-0.151695116512324
51.5110016898861,-0.151633348015485
51.5109678774457,-0.15156684966398
51.5108927390824,-0.151452076967235
51.5108207202606,-0.151332252910378
51.5107790694675,-0.151278448375215
51.5107403364341,-0.151219284261119
51.5106568375985,-0.151120549127535
51.5105760397755,-0.151016174421107
51.5105305203245,-0.150971182339125
51.5104874776196,-0.150920285495009
51.5103969352538,-0.150839144928395
51.5103086328025,-0.150751865511767
51.5102599626187,-0.150716395349955
51.510213289123,-0.15067456836812
51.5101171312606,-0.150612301816925
51.5100227168703,-0.150543493905382
51.5099716635408,-0.150518104909895
51.5099220954042,-0.150486007306693
51.5098211873193,-0.150432229454109
51.5097279996557,-0.150392809210665
51.5096361139966,-0.150346165154413
51.5095763387098,-0.150328653600625
51.5095175809014,-0.150303797873796
51.5094220529798,-0.150283454606175
51.5093785732875,-0.150270716951345
51.5093120910281,-0.150209251238335
51.5092973957761,-0.150195217455475
51.5090453429944,-0.149897645304195
51.5083536638004,-0.149080696550205
51.50794257192,-0.148588652086726
51.5079144219044,-0.148559185894265
51.5078882188287,-0.148525401364497
51.5076446428464,-0.148249886188186
51.5076363772172,-0.148241733459225
51.5076287660373,-0.148232074995388
51.5074785793663,-0.148064977160755
51.507287238878,-0.147851940396825
51.5072586195749,-0.147816035810195
51.5071633400742,-0.147689750139109
51.5071349769698,-0.147660918943435
51.507108523455,-0.147627731464661
51.5070024096983,-0.147526163844605
51.5068980298905,-0.147420061401935
51.5068676412552,-0.147397169165135
51.5068388073541,-0.147369570569045
51.5067256067941,-0.147290172372255
51.5066137729683,-0.147205926192897
51.5064320615181,-0.147090804955712
51.5063238938238,-0.147034605045885
51.5062170056326,-0.146972410186093
51.506081597632,-0.146908758572269
51.5059666519887,-0.146867111428925
51.5058525770113,-0.146819691929375
51.5057205847378,-0.146778831636221
51.505654824059,-0.146765285707215
51.50558984954,-0.146744106467465
51.5054992722424,-0.146733243856345
51.5054091813029,-0.146714686178864
51.5053428823533,-0.146714488576695
51.5052767680045,-0.146706559719504
51.5049745204611,-0.146700889461623
51.5049364453465,-0.146704021337725
51.5048675537194,-0.146618000031709
51.5048435313464,-0.146591718064655
51.5048213080718,-0.146561627130252
51.5048211815944,-0.146561476641039
51.5048135631267,-0.146553551199325
51.5048095076553,-0.146548124010828
51.5048094389333,-0.146548043225016
51.5047842580327,-0.146522178001385
51.5047665686969,-0.146499716890955
51.5047562995925,-0.146486060238878
51.5047562125553,-0.146485958582447
51.5047242709745,-0.146453371193655
51.5046823899608,-0.146401666376264
51.504606770394,-0.146319906118667
51.504471576635,-0.146192782533795
51.5043364042373,-0.146065602287475
51.5042249378426,-0.145975320377504
51.5041376731376,-0.145915363209275
51.5040523725759,-0.145848509835199
51.5039934786952,-0.145816291191175
51.5039362761936,-0.145776988932577
51.503845021908,-0.145735076023935
51.5037551784303,-0.14568592601063
51.5036942353546,-0.145665820065215
51.5036344177432,-0.145638345957461
51.503540613118,-0.145615138010495
51.5034476436439,-0.145584466122907
51.5033856125247,-0.145576789735715
51.5033241231944,-0.145561576827945
51.5032404846466,-0.145557929511565
51.5032186756133,-0.145547034969775
51.5031938775559,-0.145539958134965
51.5031696818444,-0.145528723897668
51.503039402702,-0.145495874318225
51.5029095623416,-0.145458820658629
51.5028844077038,-0.145456792693895
51.5028595263352,-0.145450518915323
51.502727711647,-0.145444159871285
51.502596004334,-0.14543354163909
51.5025708898297,-0.145436594425805
51.5025457152011,-0.145435379943805
51.5024144438479,-0.145455611174545
51.5022829466282,-0.145471595283291
51.5022582683101,-0.145479680579395
51.5022331974557,-0.145483544440228
51.5021188569363,-0.145512899746792
51.5020901382149,-0.145523279751435
51.5020609106392,-0.145528901374206
51.5019370819843,-0.145578599915575
51.5018125610656,-0.145623606366023
51.5017848786065,-0.145639686631475
51.501760763457,-0.145649365229355
51.5015625148128,-0.14534551233101
51.5015472198839,-0.145324856077125
51.5015334247643,-0.145301633850424
51.5014271161142,-0.145162652384455
51.5013222023905,-0.145020963298095
51.501305416404,-0.145003549582225
51.5012899182608,-0.144983288251985
51.5011736043967,-0.144866808328345
51.5010584631169,-0.144747361221137
51.501040450816,-0.144733464646315
51.5010234940955,-0.144716483716917
51.500823955391,-0.144543611843295
51.5008117442529,-0.144421139896855
51.5007900626844,-0.144190058998951
51.5007869246425,-0.144172210930255
51.5007850987493,-0.144153898083379
51.5007374726954,-0.143814409680554
51.5007364877883,-0.143808999214545
51.5007359230915,-0.143803435620372
51.5006975498961,-0.143533439616365
51.5006818373547,-0.143397706151475
51.5006530783299,-0.143214249928435
51.5006279220443,-0.143029432560609
51.5005440316751,-0.142557418756796
51.500542746831,-0.142551601445455
51.5005419144928,-0.142545575316039
51.5005023475385,-0.142368159778995
51.5004607530074,-0.142118622844893
51.5004207278777,-0.141927465872485
51.5003837129574,-0.141734749911473
51.5003718021362,-0.141684241004445
51.5003533021157,-0.14156994783814
51.5003263482648,-0.141438064881535
51.5003040779199,-0.141303945329723
51.5002656497045,-0.141119831218716
51.5002084599345,-0.140893989951685
51.5001518565214,-0.140667766872631
51.5001493179967,-0.140660439612625
51.5001473510322,-0.140652672109102
51.5000729906394,-0.140440126457575
51.4999991827957,-0.140227085688246
51.4998859064175,-0.139943619771197
51.4998666537837,-0.139901514503515
51.4998501052033,-0.139856540380651
51.4997737864584,-0.139698414832525
51.4997000514599,-0.139537157319461
51.499677665343,-0.139499260560905
51.4996577381681,-0.139457973254035
51.4995696834697,-0.139316461418675
51.4994839477563,-0.139171322105977
51.4994587812295,-0.139138231524915
51.499435789776,-0.139101282187294
51.4993656175961,-0.139001859988586
51.4993655246509,-0.139001744124875
51.4993654414448,-0.139001610430822
51.4992415100336,-0.138847149808725
51.4991175882536,-0.13869267122197
51.4991174869683,-0.138692574954585
51.4991173940169,-0.138692459105555
51.4990571957699,-0.1386267248721
51.4990508732834,-0.138620716926315
51.4990450431277,-0.1386135382135
51.4989157899958,-0.138492353968055
51.4987869825754,-0.138369954655617
51.4987802411489,-0.138365267030325
51.4987738968684,-0.138359318804294
51.4986362078071,-0.138265113993775
51.498498865561,-0.138169613585233
51.4984918115157,-0.138166320196095
51.4984850531743,-0.138161696239332
51.4983728329077,-0.138097966473071
51.4982977924191,-0.138063697373415
51.498224251753,-0.13802187506728
51.4979748469962,-0.137907787892105
51.4978952341523,-0.137853982644261
51.4978801779276,-0.137847221843785
51.4978656935346,-0.137837772961235
51.4977290507605,-0.137779360169615
51.4975928734724,-0.137718211542764
51.4975774084226,-0.137714535283455
51.4975623010123,-0.137708077086112
51.4974871198159,-0.137683940421443
51.4974222463847,-0.137669846482245
51.4973581906494,-0.137648156743232
51.4972668356717,-0.137636083058745
51.4971759999548,-0.1376163487385
51.4971105383311,-0.137615426441865
51.4970452953648,-0.13760680378101
51.4970355110015,-0.137607488990135
51.4970250010905,-0.137604764833605
51.4970182949981,-0.137604394981685
51.4969363869843,-0.13757259087286
51.4969257504978,-0.137570677652675
51.4969153261864,-0.13756678117528
51.4967697879005,-0.137542624141785
51.4966243845316,-0.137516469954481
51.496613682631,-0.137516713157655
51.4966030364903,-0.137514946068165
51.4964567609005,-0.137520279240425
51.4963104633502,-0.137523603886245
51.4962998648135,-0.137525999633405
51.4962891647391,-0.137526389755537
51.4961444587154,-0.137561128419035
51.495999574153,-0.137593878863154
51.4959892461249,-0.137598389327825
51.4959786608596,-0.1376009304658
51.4959112890514,-0.137631348814405
51.495779474865,-0.137495397315365
51.4957724072607,-0.137480961886835
51.4957385494977,-0.137399638133928
51.4953947901926,-0.136676723189908
51.4953870810849,-0.136662465021325
51.4953804539196,-0.136646866534941
51.4949002257839,-0.135656416510605
51.4947886343073,-0.135418984932867
51.4947870569212,-0.135416034115755
51.4947857183393,-0.135412793158539
51.4946326733144,-0.135088471138402
51.4945748216339,-0.134980671721905
51.4945207323963,-0.134867945264733
51.4944724311094,-0.134789879705275
51.4944704214017,-0.134786134864845
