MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),PM2.5 Particulate (ug/m3)
2016-04-08 00:00:00,18.6,63.1,91.7,4.4,13.2,10.8
2016-04-08 01:00:00,7.2,47.6,58.6,21.4,12.4,10.6
2016-04-08 02:00:00,7.4,43.7,55.0,27.2,10.3,8.7
2016-04-08 03:00:00,10.2,38.8,54.4,33.6,10.5,8.4
2016-04-08 04:00:00,23.2,47.3,82.9,24.3,9.5,10.2
2016-04-08 05:00:00,63.2,74.6,171.4,5.7,14.9,13.9
2016-04-08 06:00:00,92.8,78.6,220.8,6.7,18.8,15.2
2016-04-08 07:00:00,88.6,74.9,210.8,10.6,23.2,17.6
2016-04-08 08:00:00,61.1,60.8,154.5,25.3,24.0,19.5
2016-04-08 09:00:00,61.8,68.2,163.0,21.4,27.3,17.9
2016-04-08 10:00:00,71.8,69.2,179.3,20.4,28.1,19.2
2016-04-08 11:00:00,24.3,44.6,81.8,39.0,20.9,11.9
2016-04-08 12:00:00,32.6,52.5,102.4,35.1,19.5,11.4
2016-04-08 13:00:00,65.6,73.5,174.1,24.8,19.4,17.1
2016-04-08 14:00:00,35.3,52.5,106.6,41.9,17.1,14.8
2016-04-08 15:00:00,40.1,45.0,106.5,47.8,13.0,12.0
2016-04-08 16:00:00,31.5,35.4,83.8,59.5,12.0,9.2
2016-04-08 17:00:00,29.5,33.9,79.1,55.6,11.6,9.9
2016-04-08 18:00:00,20.5,36.6,68.1,52.2,13.9,10.2
2016-04-08 19:00:00,33.6,46.1,97.6,44.4,13.9,10.1
2016-04-08 20:00:00,11.9,45.3,63.5,51.7,18.8,13.0
2016-04-08 21:00:00,19.8,32.4,62.8,62.5,14.5,11.9
2016-04-08 22:00:00,12.6,26.6,45.9,65.5,14.3,10.1
2016-04-08 23:00:00,13.0,21.8,41.6,65.0,17.2,10.8
2016-04-09 00:00:00,8.1,21.3,33.8,59.3,14.3,7.8
2016-04-09 01:00:00,1.7,8.5,11.2,71.0,12.7,7.2
2016-04-09 02:00:00,3.0,5.3,9.9,78.2,12.2,7.0
2016-04-09 03:00:00,3.7,5.8,11.5,82.6,11.9,8.5
2016-04-09 04:00:00,7.1,8.5,19.4,80.2,9.0,7.0
2016-04-09 05:00:00,8.8,12.7,26.3,74.8,7.3,5.0
2016-04-09 06:00:00,7.8,15.4,27.4,71.4,9.8,5.9
2016-04-09 07:00:00,16.1,27.1,51.7,60.2,6.4,4.3
2016-04-09 08:00:00,33.7,45.1,96.7,52.3,11.9,8.3
2016-04-09 09:00:00,27.8,38.2,80.8,57.7,4.8,6.1
2016-04-09 10:00:00,27.1,35.5,77.1,59.2,10.7,8.1
2016-04-09 11:00:00,35.0,31.2,84.9,53.3,17.6,10.4
2016-04-09 12:00:00,26.1,29.1,69.1,56.3,11.2,10.6
2016-04-09 13:00:00,25.8,25.4,64.9,60.7,12.9,6.6
2016-04-09 14:00:00,20.2,23.3,54.3,68.1,13.8,7.7
2016-04-09 15:00:00,20.2,20.1,51.1,72.5,11.7,8.1
2016-04-09 16:00:00,16.8,23.3,49.1,73.5,9.4,8.2
2016-04-09 17:00:00,19.6,24.9,54.9,76.9,7.4,7.9
2016-04-09 18:00:00,22.0,31.8,65.5,72.0,10.4,6.5
2016-04-09 19:00:00,25.8,40.9,80.4,62.7,8.7,6.8
2016-04-09 20:00:00,29.2,47.8,92.6,54.9,7.7,7.0
2016-04-09 21:00:00,35.4,67.0,121.3,36.2,10.1,9.8
2016-04-09 22:00:00,24.1,50.5,87.4,46.6,12.6,11.4
2016-04-09 23:00:00,13.4,35.1,55.6,61.3,9.8,7.8
2016-04-10 00:00:00,7.7,28.4,40.3,61.5,10.2,8.2
2016-04-10 01:00:00,5.0,37.0,44.6,45.8,11.7,8.9
2016-04-10 02:00:00,5.1,49.1,56.9,25.5,12.2,7.7
2016-04-10 03:00:00,5.5,44.3,52.7,26.9,10.6,9.0
2016-04-10 04:00:00,16.1,41.0,65.7,29.9,12.5,10.0
2016-04-10 05:00:00,19.3,46.8,76.4,33.3,14.5,8.5
2016-04-10 06:00:00,39.3,54.6,114.8,30.9,11.7,8.9
2016-04-10 07:00:00,21.7,40.4,73.6,54.0,11.2,6.2
2016-04-10 08:00:00,14.4,19.1,41.2,81.0,12.2,5.6
2016-04-10 09:00:00,16.9,23.3,49.2,66.3,12.8,5.6
2016-04-10 10:00:00,23.8,31.3,67.7,62.9,12.6,8.6
2016-04-10 11:00:00,41.4,47.7,111.1,54.0,12.5,5.7
2016-04-10 12:00:00,18.9,27.6,56.6,68.3,5.6,7.2
2016-04-10 13:00:00,12.7,21.8,41.3,78.6,16.9,8.5
2016-04-10 14:00:00,5.8,15.4,24.4,86.0,16.6,9.8
2016-04-10 15:00:00,8.2,21.3,33.9,82.6,18.2,10.1
2016-04-10 16:00:00,14.5,30.3,52.5,75.2,18.5,12.6
2016-04-10 17:00:00,8.9,27.2,40.9,75.2,20.7,12.7
2016-04-10 18:00:00,7.2,28.8,39.9,81.6,22.1,15.1
2016-04-10 19:00:00,6.9,41.1,51.6,67.9,21.1,14.5
2016-04-10 20:00:00,8.9,34.7,48.4,71.3,20.7,15.4
2016-04-10 21:00:00,11.7,34.1,52.1,67.9,22.4,15.3
2016-04-10 22:00:00,6.2,40.6,50.1,55.1,27.4,18.3
2016-04-10 23:00:00,6.2,29.9,39.4,60.5,29.4,19.3
2016-04-11 00:00:00,7.8,36.3,48.3,45.9,31.1,24.0
2016-04-11 01:00:00,2.3,25.7,29.2,47.2,37.9,27.2
2016-04-11 02:00:00,1.7,24.1,26.7,42.3,38.4,31.6
2016-04-11 03:00:00,3.1,27.2,32.0,34.0,41.6,35.7
2016-04-11 04:00:00,10.0,49.6,65.0,15.7,44.1,38.0
2016-04-11 05:00:00,16.9,62.9,88.9,8.8,44.0,36.6
2016-04-11 06:00:00,20.0,53.8,84.5,20.7,41.5,33.7
2016-04-11 07:00:00,30.4,45.7,92.3,34.0,43.2,32.8
2016-04-11 08:00:00,20.7,32.9,64.7,41.9,40.5,29.7
2016-04-11 09:00:00,19.0,30.8,59.9,37.4,35.4,30.9
2016-04-11 10:00:00,27.9,36.6,79.4,25.6,38.1,27.6
2016-04-11 11:00:00,17.2,31.9,58.2,27.1,42.9,29.6
2016-04-11 12:00:00,14.7,38.9,61.4,25.6,43.2,32.3
2016-04-11 13:00:00,36.1,54.2,109.5,20.7,42.8,32.0
2016-04-11 14:00:00,44.0,48.8,116.2,32.0,31.4,28.4
2016-04-11 15:00:00,41.1,45.6,108.7,29.1,32.1,32.5
2016-04-11 16:00:00,65.6,58.8,159.4,24.6,36.3,31.8
2016-04-11 17:00:00,67.0,61.4,164.1,19.7,37.6,33.9
2016-04-11 18:00:00,52.4,58.4,138.7,18.7,36.6,31.5
2016-04-11 19:00:00,40.6,59.1,121.3,13.3,35.6,31.9
2016-04-11 20:00:00,26.0,56.5,96.4,23.7,21.8,20.2
2016-04-11 21:00:00,20.8,44.3,76.1,25.2,25.2,22.2
2016-04-11 22:00:00,18.6,47.0,75.6,23.7,26.8,22.7
2016-04-11 23:00:00,20.7,42.1,73.8,29.6,25.3,24.0
2016-04-12 00:00:00,8.9,34.2,47.8,41.5,19.6,17.6
2016-04-12 01:00:00,2.8,18.6,22.8,65.2,12.4,11.0
2016-04-12 02:00:00,4.6,15.0,22.0,68.2,12.2,8.2
2016-04-12 03:00:00,4.5,17.1,24.1,64.2,10.2,8.3
2016-04-12 04:00:00,32.1,42.1,91.4,40.5,12.8,10.6
2016-04-12 05:00:00,76.0,72.3,188.8,13.3,15.0,15.4
2016-04-12 06:00:00,83.3,77.6,205.2,15.8,17.9,14.3
2016-04-12 07:00:00,58.6,64.4,154.3,24.2,17.5,13.2
2016-04-12 08:00:00,44.7,52.2,120.8,39.1,14.2,10.6
2016-04-12 09:00:00,21.1,32.6,65.0,52.4,8.6,5.3
2016-04-12 10:00:00,29.1,35.7,80.3,48.0,11.9,8.0
2016-04-12 11:00:00,21.4,27.7,60.5,50.0,2.1,3.3
2016-04-12 12:00:00,32.1,32.7,80.6,54.4,11.5,9.0
2016-04-12 13:00:00,22.0,32.0,65.7,60.9,14.2,9.0
2016-04-12 14:00:00,24.0,28.8,65.6,66.3,7.0,8.2
2016-04-12 15:00:00,18.4,23.5,51.7,69.3,11.4,7.3
2016-04-12 16:00:00,22.5,28.3,62.8,66.3,11.7,8.9
2016-04-12 17:00:00,6.2,32.2,41.7,56.4,,8.8
2016-04-12 18:00:00,8.9,51.5,65.2,37.6,10.5,10.7
2016-04-12 19:00:00,5.4,51.6,59.8,36.2,14.8,11.5
2016-04-12 20:00:00,16.7,74.6,100.3,11.4,17.5,18.6
2016-04-12 21:00:00,31.6,78.8,127.2,8.4,23.3,18.0
2016-04-12 22:00:00,29.5,78.8,124.0,3.0,20.9,16.7
2016-04-12 23:00:00,32.2,75.6,124.9,7.9,21.2,16.6
2016-04-13 00:00:00,16.8,57.3,82.9,21.1,17.5,12.7
2016-04-13 01:00:00,7.4,56.6,68.0,21.1,16.4,14.7
2016-04-13 02:00:00,6.0,52.2,61.4,17.8,15.8,13.8
2016-04-13 03:00:00,18.8,48.8,77.6,22.3,16.6,15.7
2016-04-13 04:00:00,55.8,69.0,154.6,4.0,17.4,15.6
2016-04-13 05:00:00,131.4,92.7,294.1,2.5,28.8,24.1
2016-04-13 06:00:00,183.4,97.1,378.3,3.0,30.8,24.4
2016-04-13 07:00:00,88.3,85.5,220.9,13.4,29.4,22.8
2016-04-13 08:00:00,70.9,90.0,198.6,17.9,27.8,23.6
2016-04-13 09:00:00,69.8,86.2,193.2,16.4,28.1,20.9
2016-04-13 10:00:00,42.1,61.5,126.0,29.3,24.3,14.8
2016-04-13 11:00:00,,,,,19.0,16.2
2016-04-13 12:00:00,33.0,45.4,95.9,,,
2016-04-13 13:00:00,24.7,48.2,86.0,43.9,12.9,
2016-04-13 14:00:00,30.5,51.2,98.0,43.4,14.2,
2016-04-13 15:00:00,32.1,60.5,109.6,38.4,20.0,
2016-04-13 16:00:00,-1.2,40.4,38.5,45.9,14.3,
2016-04-13 17:00:00,2.8,43.8,48.1,42.9,12.6,
2016-04-13 18:00:00,33.0,67.3,117.9,25.9,21.8,
2016-04-13 19:00:00,17.9,51.4,78.8,33.9,16.9,
2016-04-13 20:00:00,17.9,53.9,81.3,31.4,19.9,
2016-04-13 21:00:00,22.2,57.3,91.4,25.4,17.5,
2016-04-13 22:00:00,6.8,40.5,50.9,40.4,15.7,
2016-04-13 23:00:00,5.6,37.1,45.6,42.9,13.7,
2016-04-14 00:00:00,7.8,50.7,62.7,29.3,17.0,
2016-04-14 01:00:00,0.0,31.1,31.1,39.3,18.4,
2016-04-14 02:00:00,-1.2,18.9,17.0,57.4,19.4,
2016-04-14 03:00:00,2.5,24.8,28.6,44.4,24.9,
2016-04-14 04:00:00,36.4,49.8,105.6,23.5,33.2,
2016-04-14 05:00:00,59.6,74.1,165.5,9.0,39.3,
2016-04-14 06:00:00,100.0,85.6,238.9,7.0,35.6,
2016-04-14 07:00:00,77.2,80.3,198.6,15.0,32.7,
2016-04-14 08:00:00,55.3,77.5,162.2,25.0,17.0,
2016-04-14 09:00:00,27.8,46.7,89.3,46.4,15.7,
2016-04-14 10:00:00,22.5,39.3,73.9,50.9,12.3,
2016-04-14 11:00:00,17.0,36.3,62.3,56.4,13.9,
2016-04-14 12:00:00,22.9,30.0,65.1,60.9,11.6,
2016-04-14 13:00:00,31.5,40.4,88.7,52.9,8.8,
2016-04-14 14:00:00,30.6,45.3,92.2,49.4,24.8,
2016-04-14 15:00:00,15.4,21.1,44.8,62.9,19.1,
2016-04-14 16:00:00,25.6,28.6,67.9,61.4,9.6,
2016-04-14 17:00:00,23.8,30.0,66.5,61.4,10.2,
2016-04-14 18:00:00,30.9,40.9,88.3,53.9,16.5,
2016-04-14 19:00:00,29.4,46.2,91.2,47.4,15.5,
2016-04-14 20:00:00,18.2,34.8,62.8,53.4,12.6,
2016-04-14 21:00:00,11.7,23.4,41.4,65.3,7.6,
2016-04-14 22:00:00,15.8,33.8,57.9,53.4,11.6,
2016-04-14 23:00:00,7.7,29.7,41.6,56.9,14.0,
2016-04-15 00:00:00,-1.2,15.4,13.5,65.8,12.1,
2016-04-15 01:00:00,-0.8,19.9,18.7,61.9,10.9,
2016-04-15 02:00:00,1.2,12.0,13.9,74.8,8.0,
2016-04-15 03:00:00,5.3,20.4,28.4,58.9,9.3,
2016-04-15 04:00:00,26.6,41.8,82.5,38.4,13.2,
2016-04-15 05:00:00,52.9,60.8,141.9,20.0,22.9,
2016-04-15 06:00:00,75.8,79.3,195.5,10.5,23.0,
2016-04-15 07:00:00,78.0,75.9,195.5,14.0,22.0,
2016-04-15 08:00:00,42.4,52.8,117.8,27.5,17.7,
2016-04-15 09:00:00,31.6,39.4,87.8,42.4,27.2,
2016-04-15 10:00:00,29.1,41.3,85.9,45.4,16.5,
2016-04-15 11:00:00,22.0,26.5,60.2,58.9,13.0,
2016-04-15 12:00:00,23.8,29.5,66.0,53.4,10.8,
2016-04-15 13:00:00,18.6,27.4,55.9,55.9,9.4,
2016-04-15 14:00:00,26.6,36.3,77.2,52.9,9.1,
2016-04-15 15:00:00,18.9,27.4,56.4,60.4,9.7,
2016-04-15 16:00:00,36.2,50.7,106.3,43.9,6.5,
2016-04-15 17:00:00,4.0,35.9,42.1,47.4,6.1,
2016-04-15 18:00:00,0.9,43.2,44.6,39.9,6.1,
2016-04-15 19:00:00,14.6,61.1,83.4,22.5,13.7,
2016-04-15 20:00:00,39.3,68.8,129.2,14.5,14.8,
2016-04-15 21:00:00,20.8,46.0,77.8,26.5,14.4,
2016-04-15 22:00:00,20.8,42.1,73.9,27.5,13.9,
2016-04-15 23:00:00,13.0,40.5,60.4,28.0,15.7,
2016-04-16 00:00:00,6.6,29.8,39.9,38.6,16.5,
2016-04-16 01:00:00,2.9,25.8,30.2,38.6,13.8,
2016-04-16 02:00:00,3.1,24.6,29.4,45.4,12.6,
2016-04-16 03:00:00,4.3,24.2,30.8,54.4,11.6,
2016-04-16 04:00:00,7.4,23.2,34.6,75.3,8.5,
2016-04-16 05:00:00,9.9,32.1,47.3,61.3,12.6,
2016-04-16 06:00:00,20.5,42.5,73.9,46.4,11.2,
2016-04-16 07:00:00,30.1,53.0,99.1,32.9,16.0,
2016-04-16 08:00:00,10.9,25.7,42.4,48.4,11.3,
2016-04-16 09:00:00,3.1,18.7,23.5,53.9,2.1,
2016-04-16 10:00:00,6.2,20.7,30.2,47.9,7.8,
2016-04-16 11:00:00,8.4,16.4,29.2,48.9,2.7,
2016-04-16 12:00:00,1.9,15.3,18.1,53.9,2.4,
2016-04-16 13:00:00,2.2,12.8,16.1,56.4,6.7,
2016-04-16 14:00:00,6.8,15.3,25.8,51.9,4.8,
2016-04-16 15:00:00,27.3,26.5,68.4,39.9,9.5,
2016-04-16 16:00:00,5.6,19.2,27.8,48.9,11.7,
2016-04-16 17:00:00,1.2,15.2,17.1,52.9,7.2,
2016-04-16 18:00:00,0.9,19.6,21.1,51.9,8.1,
2016-04-16 19:00:00,0.3,17.6,18.1,56.4,4.7,
2016-04-16 20:00:00,1.2,24.5,26.4,47.9,6.5,
2016-04-16 21:00:00,4.7,39.3,46.4,32.9,12.4,
2016-04-16 22:00:00,4.3,41.2,47.9,31.9,12.3,
2016-04-16 23:00:00,9.3,34.5,48.8,35.4,10.6,
2016-04-17 00:00:00,7.9,45.4,57.5,26.6,11.4,
2016-04-17 01:00:00,9.9,50.7,65.9,19.3,12.6,
2016-04-17 02:00:00,5.3,42.7,50.8,30.0,11.3,
2016-04-17 03:00:00,6.8,35.9,46.4,32.0,8.5,
2016-04-17 04:00:00,23.0,46.5,81.7,23.0,10.3,
2016-04-17 05:00:00,15.9,41.4,65.7,24.5,12.4,
2016-04-17 06:00:00,18.3,37.1,65.2,29.5,13.5,
2016-04-17 07:00:00,13.4,26.7,47.2,38.9,13.9,
2016-04-17 08:00:00,21.1,28.3,60.7,42.9,12.6,
2016-04-17 09:00:00,16.2,23.3,48.1,45.9,8.9,
2016-04-17 10:00:00,14.0,22.7,44.2,47.4,6.2,
2016-04-17 11:00:00,7.5,14.3,25.7,54.9,7.7,
2016-04-17 12:00:00,15.6,21.3,45.1,49.9,10.7,
2016-04-17 13:00:00,8.1,14.3,26.7,59.3,11.8,
2016-04-17 14:00:00,8.4,16.7,29.6,58.4,6.6,
2016-04-17 15:00:00,24.0,32.7,69.4,46.9,5.5,
2016-04-17 16:00:00,11.2,26.1,43.3,55.4,5.5,
2016-04-17 17:00:00,10.0,27.0,42.3,57.4,12.5,
2016-04-17 18:00:00,0.3,22.0,22.4,58.8,7.4,
2016-04-17 19:00:00,2.2,36.2,39.6,46.9,12.1,
2016-04-17 20:00:00,62.3,86.9,182.4,7.6,24.2,
2016-04-17 21:00:00,55.4,88.3,173.2,3.1,24.1,
2016-04-17 22:00:00,26.8,73.0,114.1,10.5,18.2,
2016-04-17 23:00:00,12.5,43.8,62.9,31.5,13.3,
2016-04-18 00:00:00,7.5,45.3,56.8,30.6,13.1,
2016-04-18 01:00:00,1.7,25.6,28.1,43.2,13.1,
2016-04-18 02:00:00,1.9,21.5,24.3,45.9,12.9,
2016-04-18 03:00:00,4.4,25.4,32.1,43.4,13.7,
2016-04-18 04:00:00,27.7,39.6,82.1,33.4,15.1,
2016-04-18 05:00:00,26.8,49.9,91.0,29.5,16.3,
2016-04-18 06:00:00,45.8,61.5,131.8,22.0,20.4,
2016-04-18 07:00:00,48.6,60.1,134.7,31.0,17.1,
2016-04-18 08:00:00,38.6,46.4,106.4,36.4,14.5,
2016-04-18 09:00:00,34.0,38.2,90.3,41.4,16.2,
2016-04-18 10:00:00,28.4,50.9,94.4,35.4,13.0,
2016-04-18 11:00:00,40.2,49.1,110.8,38.9,13.6,
2016-04-18 12:00:00,25.3,38.1,76.8,46.9,11.6,
2016-04-18 13:00:00,24.0,38.0,74.8,46.9,18.1,
2016-04-18 14:00:00,34.3,46.1,98.7,45.4,15.7,
2016-04-18 15:00:00,37.7,52.5,110.4,39.4,17.5,
2016-04-18 16:00:00,34.3,49.0,101.6,40.4,15.6,
2016-04-18 17:00:00,35.3,55.0,109.0,37.9,15.2,
2016-04-18 18:00:00,30.3,52.9,99.3,36.9,19.2,
2016-04-18 19:00:00,29.6,63.7,109.2,26.5,19.6,
2016-04-18 20:00:00,14.4,51.6,73.6,34.4,18.8,
2016-04-18 21:00:00,14.0,42.3,63.8,39.9,15.7,
2016-04-18 22:00:00,11.5,38.8,56.5,36.9,15.2,
2016-04-18 23:00:00,11.5,41.2,58.9,33.0,14.9,
2016-04-19 00:00:00,5.0,38.7,46.3,32.6,13.1,
2016-04-19 01:00:00,2.1,34.0,37.2,35.3,14.5,
2016-04-19 02:00:00,3.7,33.2,39.0,34.0,13.5,
2016-04-19 03:00:00,7.5,37.2,48.7,30.5,12.9,
2016-04-19 04:00:00,33.1,56.4,107.1,18.0,15.6,
2016-04-19 05:00:00,23.7,53.3,89.7,22.0,11.7,
2016-04-19 06:00:00,32.5,53.9,103.7,25.0,14.5,
2016-04-19 07:00:00,5.6,27.8,36.4,43.9,16.4,
2016-04-19 08:00:00,16.2,28.9,53.4,45.9,18.0,
2016-04-19 09:00:00,9.1,23.4,37.3,52.9,13.6,
2016-04-19 10:00:00,10.6,20.0,36.3,58.3,,
2016-04-19 11:00:00,5.9,17.9,27.0,60.3,,
2016-04-19 12:00:00,14.1,20.5,42.1,58.3,17.0,11.5
2016-04-19 13:00:00,0.9,9.5,10.9,68.8,14.4,11.8
2016-04-19 14:00:00,9.1,14.5,28.4,66.3,15.5,12.8
2016-04-19 15:00:00,3.8,11.0,16.7,63.8,13.6,13.1
2016-04-19 16:00:00,10.9,19.5,36.3,55.9,21.0,12.6
2016-04-19 17:00:00,20.3,35.9,67.1,47.4,21.1,14.6
2016-04-19 18:00:00,23.5,34.0,69.9,52.4,21.6,15.0
2016-04-19 19:00:00,23.1,41.9,77.4,50.4,20.9,15.1
2016-04-19 20:00:00,20.0,37.9,68.6,46.4,29.4,12.7
2016-04-19 21:00:00,3.1,34.1,38.9,40.4,19.6,11.2
2016-04-19 22:00:00,0.3,33.1,33.6,40.4,17.1,12.3
2016-04-19 23:00:00,6.3,26.3,35.9,39.4,17.7,10.3
2016-04-20 00:00:00,1.7,22.7,25.3,42.6,17.5,9.8
2016-04-20 01:00:00,0.4,20.7,21.4,43.9,17.2,10.9
2016-04-20 02:00:00,1.3,19.8,21.7,42.4,15.6,8.2
2016-04-20 03:00:00,4.7,25.2,32.4,32.5,14.7,10.0
2016-04-20 04:00:00,4.4,49.0,55.7,12.1,20.5,12.4
2016-04-20 05:00:00,21.0,57.1,89.3,5.1,20.3,13.2
2016-04-20 06:00:00,38.5,57.9,116.9,11.6,26.0,15.0
2016-04-20 07:00:00,35.4,50.4,104.7,24.5,25.0,13.6
2016-04-20 08:00:00,18.2,30.9,58.7,44.9,26.1,11.6
2016-04-20 09:00:00,19.4,24.0,53.8,45.4,22.3,11.6
2016-04-20 10:00:00,26.3,28.5,68.9,44.9,30.4,18.4
2016-04-20 11:00:00,24.1,28.0,65.0,41.4,49.6,13.2
2016-04-20 12:00:00,20.0,26.0,56.7,45.4,28.3,13.4
2016-04-20 13:00:00,24.1,31.5,68.4,44.9,36.4,22.0
2016-04-20 14:00:00,25.7,33.9,73.3,44.9,46.2,20.2
2016-04-20 15:00:00,21.0,31.4,63.6,46.9,24.8,15.9
2016-04-20 16:00:00,23.8,35.4,71.9,47.4,37.8,14.0
2016-04-20 17:00:00,6.3,24.2,33.8,63.8,24.7,12.8
2016-04-20 18:00:00,9.1,23.8,37.7,63.3,20.4,12.3
2016-04-20 19:00:00,8.5,29.2,42.2,59.8,28.7,11.5
2016-04-20 20:00:00,5.6,25.2,33.8,60.3,18.8,11.9
2016-04-20 21:00:00,5.3,22.2,30.4,57.8,31.3,11.6
2016-04-20 22:00:00,4.4,21.2,27.9,51.9,26.4,11.5
2016-04-20 23:00:00,6.0,21.7,30.9,50.4,21.5,13.6
2016-04-21 00:00:00,1.7,16.7,19.3,50.5,24.6,16.3
2016-04-21 01:00:00,1.7,30.6,33.1,34.0,23.0,14.4
2016-04-21 02:00:00,0.6,27.1,28.0,35.5,21.3,12.5
2016-04-21 03:00:00,1.3,31.0,33.0,28.5,22.3,13.8
2016-04-21 04:00:00,6.0,36.6,45.7,22.0,25.5,14.7
2016-04-21 05:00:00,15.1,43.6,66.7,18.0,29.0,18.0
2016-04-21 06:00:00,16.6,31.3,56.8,30.0,27.4,16.4
2016-04-21 07:00:00,32.0,41.4,90.5,26.5,31.9,21.3
2016-04-21 08:00:00,39.2,48.5,108.6,26.5,44.5,24.6
2016-04-21 09:00:00,30.5,41.4,88.1,28.0,36.5,24.5
2016-04-21 10:00:00,33.6,39.9,91.5,31.5,38.7,25.9
2016-04-21 11:00:00,10.7,23.2,39.6,40.9,38.7,26.0
2016-04-21 12:00:00,17.9,26.3,53.8,42.9,45.0,25.8
2016-04-21 13:00:00,9.1,19.2,33.2,54.4,110.0,24.0
2016-04-21 14:00:00,14.1,22.3,44.0,53.9,222.8,32.6
2016-04-21 15:00:00,11.3,24.2,41.6,55.8,50.5,22.1
2016-04-21 16:00:00,8.2,21.2,33.7,67.3,27.1,16.3
2016-04-21 17:00:00,33.9,44.9,96.9,45.9,18.9,12.7
2016-04-21 18:00:00,11.9,27.7,46.0,55.3,15.1,11.4
2016-04-21 19:00:00,6.9,28.1,38.7,55.3,19.2,8.7
2016-04-21 20:00:00,9.1,31.1,45.1,51.9,15.4,9.9
2016-04-21 21:00:00,4.4,28.0,34.8,51.9,20.1,10.8
2016-04-21 22:00:00,2.5,21.1,24.9,58.3,19.2,12.9
2016-04-21 23:00:00,4.4,21.1,27.8,58.8,17.1,11.9
2016-04-22 00:00:00,1.3,18.6,20.5,57.8,17.6,10.5
2016-04-22 01:00:00,0.4,15.2,15.9,59.8,15.6,8.9
2016-04-22 02:00:00,0.3,12.6,13.1,62.8,13.2,8.7
2016-04-22 03:00:00,2.5,16.1,19.9,59.8,12.6,5.7
2016-04-22 04:00:00,3.1,20.1,24.9,54.8,14.8,8.4
2016-04-22 05:00:00,10.7,31.1,47.5,45.9,17.3,10.2
2016-04-22 06:00:00,11.0,29.6,46.5,44.9,16.2,12.8
2016-04-22 07:00:00,16.7,35.6,61.2,41.9,24.2,14.6
2016-04-22 08:00:00,11.6,30.1,48.0,54.3,25.4,15.3
2016-04-22 09:00:00,7.9,21.1,33.2,65.3,26.3,15.5
2016-04-22 10:00:00,8.8,19.6,33.1,68.3,23.1,14.1
2016-04-22 11:00:00,16.1,25.7,50.3,61.3,23.7,15.2
2016-04-22 12:00:00,10.1,25.1,40.5,61.3,20.7,14.1
2016-04-22 13:00:00,13.9,26.1,47.4,59.8,21.3,12.9
2016-04-22 14:00:00,24.6,32.8,70.4,52.9,18.4,13.5
2016-04-22 15:00:00,14.8,27.1,49.8,57.3,16.6,11.9
2016-04-22 16:00:00,15.1,29.6,52.8,54.8,17.1,11.8
2016-04-22 17:00:00,7.2,28.5,39.6,52.9,15.1,9.5
2016-04-22 18:00:00,17.3,32.1,58.7,49.9,14.7,10.4
2016-04-22 19:00:00,9.8,29.0,44.0,49.4,11.5,9.2
2016-04-22 20:00:00,3.1,27.4,32.3,47.4,13.6,11.4
2016-04-22 21:00:00,0.9,27.9,29.4,44.4,13.0,8.5
2016-04-22 22:00:00,2.5,31.9,35.8,37.9,14.2,9.2
2016-04-22 23:00:00,1.9,25.4,28.3,43.4,11.5,8.3
2016-04-23 00:00:00,1.3,16.5,18.4,46.6,11.3,7.3
2016-04-23 01:00:00,0.0,13.8,13.8,47.2,13.5,8.3
2016-04-23 02:00:00,2.5,20.5,24.3,41.4,12.9,6.3
2016-04-23 03:00:00,0.6,18.4,19.4,42.9,8.9,7.3
2016-04-23 04:00:00,0.0,14.9,14.9,46.9,9.9,5.7
2016-04-23 05:00:00,3.5,24.4,29.7,37.4,7.4,7.8
2016-04-23 06:00:00,4.4,22.9,29.7,41.9,8.1,6.9
2016-04-23 07:00:00,2.2,12.0,15.4,53.8,7.5,7.2
2016-04-23 08:00:00,1.9,10.0,12.9,60.3,6.7,5.7
2016-04-23 09:00:00,2.2,9.5,12.9,62.8,5.2,3.6
2016-04-23 10:00:00,1.3,8.5,10.4,60.3,7.5,5.7
2016-04-23 11:00:00,2.2,10.5,13.8,59.3,7.4,5.7
2016-04-23 12:00:00,1.9,8.5,11.4,60.3,14.4,4.7
2016-04-23 13:00:00,0.9,7.4,8.9,64.8,11.2,6.3
2016-04-23 14:00:00,1.3,5.4,7.4,66.8,10.8,8.3
2016-04-23 15:00:00,1.3,7.4,9.4,66.3,8.2,7.0
2016-04-23 16:00:00,0.9,8.4,9.9,67.8,12.8,10.9
2016-04-23 17:00:00,1.3,8.4,10.4,69.7,7.9,7.2
2016-04-23 18:00:00,0.9,16.9,18.3,59.3,12.7,9.2
2016-04-23 19:00:00,0.6,25.3,26.3,50.9,12.7,10.3
2016-04-23 20:00:00,17.4,58.9,85.6,22.5,16.9,15.5
2016-04-23 21:00:00,5.1,67.2,75.0,13.1,19.4,17.6
2016-04-23 22:00:00,5.1,49.3,57.0,25.5,18.0,16.1
2016-04-23 23:00:00,11.4,60.3,77.8,14.1,17.9,17.1
2016-04-24 00:00:00,31.6,69.3,117.7,10.1,20.0,17.2
2016-04-24 01:00:00,0.8,31.6,32.9,34.0,14.7,12.8
2016-04-24 02:00:00,0.9,13.8,15.3,52.9,11.3,7.4
